,Unnamed: 0,adult,budget,id,imdb_id,original_language,popularity,poster_path,release_date,revenue,runtime,status,title,video,vote_average,vote_count
152,152,False,0,1873,112495,en,2.04189,/5CQgpLITPo33AEN1jULsyiHxSDJ.jpg,1995-05-24,0.0,100.0,Released,Beyond Rangoon,False,6.4,21.0
153,153,False,2000000,5894,112541,en,11.528147,/qa9yf3OlfXbYBb0af0mpawGB6TI.jpg,1995-09-15,1275000.0,83.0,Released,Blue in the Face,False,6.8,28.0
154,154,False,11000000,1775,109370,en,5.391556,/qnKARYBofUzHkBY8x9GWSNSoota.jpg,1995-06-08,178104.0,91.0,Released,Canadian Bacon,False,5.9,57.0
155,155,False,50000000,8839,112642,en,12.812539,/cpMbvFDD2C21pqMNXVPhSWGQBR9.jpg,1995-05-26,287928194.0,100.0,Released,Casper,False,6.0,1045.0
156,156,False,25000000,20649,112688,en,4.558992,/ugGhvQoGBrefqmkeBvBgT4YVCRk.jpg,1995-09-15,13071518.0,128.0,Released,Clockers,False,6.8,69.0
157,157,False,50000000,10329,112715,en,7.260574,/wjeQaiAApgzdipkNXhQnBrqjBY9.jpg,1995-06-09,152022101.0,109.0,Released,Congo,False,5.0,214.0
158,158,False,53000000,8963,112740,en,8.657365,/oDJyDX11HW4j565vUjmFagKxDTQ.jpg,1995-05-12,157387195.0,116.0,Released,Crimson Tide,False,7.0,508.0
159,159,False,0,26564,109508,en,3.620388,/yzK39sdkGoiSyKZEWT6HQzaC0BX.jpg,1994-09-10,3174695.0,119.0,Released,Crumb,False,7.6,71.0
160,160,False,7000000,8068,112851,en,6.950458,/7eVo5DbP7gcsDzHcpRCTA6JAuF2.jpg,1995-08-25,25405445.0,104.0,Released,Desperado,False,6.8,898.0
161,161,False,27000000,8512,112857,en,4.646132,/z0Boi5LktVxDMFnpyAqQEnYfPtM.jpg,1995-09-15,16140822.0,102.0,Released,Devil in a Blue Dress,False,6.3,88.0
162,162,False,90000000,1572,112864,en,15.138855,/ivpXGcsPZglyYrN65THWSD7JM3q.jpg,1995-05-19,366101666.0,128.0,Released,Die Hard: With a Vengeance,False,6.9,2094.0
163,163,False,0,13552,112887,en,7.120806,/6ZwsSedjyzR0poDrKlJaYWoseaH.jpg,1995-10-27,0.0,80.0,Released,The Doom Generation,False,5.6,57.0
164,164,False,0,259209,113044,en,0.523575,/ntXzazC3ZaWy9GjkFzZGtJFLCZp.jpg,1995-10-12,0.0,116.0,Released,Feast of July,False,0.0,0.0
165,165,False,55000000,6520,113071,en,15.178338,/8SRi8laZyPBdigx9qn7m3mriiRQ.jpg,1995-07-07,127600435.0,134.0,Released,First Knight,False,5.9,319.0
166,166,False,0,9073,113114,en,7.575098,/yLyyjm4m3fSvbazyFv4RtUnb2uQ.jpg,1995-07-19,0.0,95.0,Released,Free Willy 2 - The Adventure Home,False,5.5,130.0
167,167,False,20000000,10428,113243,en,14.810519,/uu62T87qkLkapeuu7ArlnQ6tAap.jpg,1995-09-14,7563728.0,107.0,Released,Hackers,False,6.2,406.0
168,168,False,0,17447,113464,en,3.196456,/mdQd6vgt2sr8gCIVUucwxus29j1.jpg,1995-08-18,0.0,92.0,Released,Jeffrey,False,6.5,19.0
169,169,False,25000000,9886,113481,en,11.715868,/s9LyQtKhfUcQlZEw8hJLP6XqroO.jpg,1995-05-26,19075720.0,97.0,Released,Johnny Mnemonic,False,5.5,380.0
170,170,False,90000000,9482,113492,en,8.184815,/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg,1995-06-30,113493481.0,96.0,Released,Judge Dredd,False,5.4,643.0
171,171,False,0,19326,113500,en,3.676921,/fOKuWVHR2M4xPjRwYl0bLHsdRHu.jpg,1995-04-12,17014653.0,88.0,Released,Jury Duty,False,4.0,34.0
172,172,False,1500000,9344,113540,en,4.877872,/gMuV7ORN8rRfQPMImby8KRGihO2.jpg,1995-07-28,7412216.0,91.0,Released,Kids,False,6.8,280.0
173,173,False,500000,9071,113677,en,10.058329,/sWWb7tX3eEX7M0B7t89Gh9rDctX.jpg,1995-01-20,1148752.0,89.0,Released,Living in Oblivion,False,7.2,64.0
174,174,False,0,8973,113690,en,4.102409,/9pwdoUes8V8ntTetsKtv2ThGeIm.jpg,1995-08-25,0.0,119.0,Released,Lord of Illusions,False,5.9,87.0
175,175,False,0,15730,107447,en,0.354014,/wuCyRk9eult77MXmRnE9gkSjUnt.jpg,1993-05-20,0.0,100.0,Released,Love & Human Remains,False,7.0,7.0
176,176,False,0,47608,113729,en,2.624771,/yLq2bns665GyK5UcMXKUJmItm7F.jpg,1995-05-26,15453274.0,95.0,Released,Mad Love,False,5.5,27.0
177,177,False,6000000,2293,113749,en,8.25547,/4saVIltqkhq9is5NmD7N87Q40M.jpg,1995-10-20,2122561.0,94.0,Released,Mallrats,False,6.8,400.0
178,178,False,15000000,9070,113820,en,7.024227,/A3ijhraMN0tvpDnPoyVP7NulkSr.jpg,1995-06-30,66000000.0,92.0,Released,Mighty Morphin Power Rangers: The Movie,False,5.2,153.0
179,179,False,0,68274,113851,en,1.01115,/wLwkTj5DRVNUnKSsNHdoka4QPLF.jpg,1995-09-29,0.0,100.0,Released,Moonlight and Valentino,False,5.6,10.0
180,180,False,2,48787,110604,en,2.466066,/1AJujK1IjuyxvIG8pjmef9qJsnQ.jpg,1995-09-28,1.0,95.0,Released,Mute Witness,False,6.4,36.0
181,181,False,0,34574,110620,en,7.720056,/bRz2J0jlMgczJptX0Atzo9l70Bd.jpg,1994-09-13,0.0,93.0,Released,Nadja,False,5.9,12.0
182,182,False,22000000,1642,113957,en,13.304342,/gKDNaAFzT21cSVeKQop7d1uhoSp.jpg,1995-07-28,110627965.0,114.0,Released,The Net,False,5.6,359.0
183,183,False,0,11472,113986,en,8.482834,/aYavA2TOqpWVcxQZ31mMlYKqoFM.jpg,1995-07-12,69660733.0,103.0,Released,Nine Months,False,5.5,171.0
184,184,False,150000,36196,114095,en,1.165039,/iYM0EdHrcbu8rhkDKVBkDcZEo8t.jpg,1995-06-09,472370.0,94.0,Released,Party Girl,False,5.8,14.0
185,185,False,8,11980,114194,en,10.187623,/A3aYGp8LLxuFdzG2ETnhfbWPk7h.jpg,1995-09-01,16.0,98.0,Released,The Prophecy,False,6.4,139.0
186,186,False,0,58372,114241,en,0.119713,/mIEtFo5z8G6b0r2mxHjfIWT7vy7.jpg,1995-11-17,0.0,91.0,Released,Reckless,False,10.0,1.0
187,187,False,0,32646,114323,en,8.180047,/ihX2udk636JMAAaWDIMj6n5ejhb.jpg,1995-06-23,0.0,119.0,Released,Safe,False,7.2,62.0
188,188,False,50000000,10533,114345,en,6.752119,/g46rChf49Qgq28RJ22iWwvsK7nO.jpg,1995-10-13,10382407.0,135.0,Released,The Scarlet Letter,False,5.5,111.0
189,189,False,0,56088,114435,en,0.159596,/qUlVaRYuiMvr1R3ZBW6hpS9QB4h.jpg,1995-08-25,0.0,93.0,,The Show,False,5.3,2.0
190,190,False,45000000,10802,114436,en,17.502375,/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg,1995-09-22,20350754.0,128.0,Released,Showgirls,False,4.9,261.0
191,191,False,7000000,10149,114478,en,5.552946,/dku3aLprH3j1ilSsubW9Pbgfe0y.jpg,1995-06-09,8349430.0,112.0,Released,Smoke,False,7.2,115.0
192,192,False,0,18402,114496,en,3.743212,/p9qioRaQblGXemFRQSwo8TpikVJ.jpg,1995-08-04,50892160.0,106.0,Released,Something to Talk About,False,5.7,60.0
193,193,False,35000000,9348,114508,en,13.492845,/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg,1995-07-07,113374103.0,108.0,Released,Species,False,5.5,457.0
194,194,False,0,139408,114534,en,0.913522,/5mkH38tcztyLy6CeAWHD1FC8ozC.jpg,1995-09-15,0.0,109.0,Released,The Stars Fell on Henrietta,False,6.6,6.0
195,195,False,42000000,281,114558,en,11.223055,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,1995-10-13,7959291.0,145.0,Released,Strange Days,False,6.8,334.0
196,196,False,0,5967,58450,fr,8.133881,/ju5W8qvWfjXXGaR7wd9wSyuYXhS.jpg,1964-02-19,0.0,91.0,Released,The Umbrellas of Cherbourg,False,7.6,119.0
197,197,False,14000000,79593,114666,en,1.820419,/uCPwXcYZ8G5Xi5h8zonBco980Dk.jpg,1995-09-08,5780000.0,99.0,Released,The Tie That Binds,False,4.6,9.0
198,198,False,0,47939,114663,en,11.002046,/ub79b63JJV4oeHwomSy5OS5fVsr.jpg,1995-10-27,7025496.0,115.0,Released,Three Wishes,False,6.1,18.0
199,199,False,0,36834,114702,en,4.546552,/BTGFfPHySJtw2qBoLysz3ercDB.jpg,1995-11-02,339889.0,111.0,Released,Total Eclipse,False,6.5,112.0
200,200,False,0,9090,114682,en,7.653446,/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg,1995-09-07,47774193.0,105.0,Released,To Wong Foo: Thanks for Everything! Julie Newmar,False,6.3,117.0
201,201,False,60000000,3512,114781,en,7.490247,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,1995-07-13,104324083.0,100.0,Released,Under Siege 2: Dark Territory,False,5.6,217.0
202,202,False,0,52856,114798,en,2.881689,/puMRjRJYE5TX1ffwuqoLXW9iLqq.jpg,1995-09-15,0.0,93.0,Released,Unstrung Heroes,False,6.4,9.0
203,203,False,0,77350,114805,en,0.786023,/5fY5iN8mUBLdd4fmcXwdTqAZ9Sx.jpg,1995-08-11,0.0,73.0,Released,Unzipped,False,6.0,6.0
204,204,False,20000000,9560,114887,en,9.715639,/iZ4FNVYVUx6NS7HXMiNJTGgSo7H.jpg,1995-08-11,50012507.0,103.0,Released,A Walk in the Clouds,False,6.5,168.0
205,205,False,175000000,9804,114898,en,16.885184,/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,1995-07-28,264218220.0,135.0,Released,Waterworld,False,5.9,1017.0
206,206,False,8000000,31611,114928,en,1.834099,/aaFpmILNyNSReVgzKGFu8iKNYzi.jpg,1995-12-01,0.0,89.0,Released,White Man's Burden,False,5.1,25.0
207,207,False,30000000,65796,114938,en,8.922139,/qIgslXL0NDtSlcHxISACLwWbkRJ.jpg,1995-12-01,0.0,98.0,Released,Wild Bill,False,5.9,27.0
208,208,False,0,49805,109340,en,3.727644,/xjWc2uWrcGLwC87JN2CbxseGKQ.jpg,1994-10-12,0.0,97.0,Released,The Browning Version,False,6.0,11.0
209,209,False,0,26258,112602,en,3.287036,/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg,1995-08-04,0.0,90.0,Released,Bushwhacked,False,4.9,29.0
210,210,False,2800000,50797,111579,ru,2.486073,/e7bE9BiLyKaZtNF3Q2ro8gVCEQA.jpg,1994-05-01,2616503.0,135.0,Released,Burnt by the Sun,False,6.7,35.0
211,211,False,0,19155,110882,en,3.525649,/aIll5MvOZmUCmiwuGWMlaHRj2gj.jpg,1994-06-09,763847.0,113.0,Released,Before the Rain,False,7.7,45.0
212,212,False,2500000,76,112471,en,11.304979,/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg,1995-01-27,5535405.0,105.0,Released,Before Sunrise,False,7.7,984.0
213,213,False,10000000,11017,112508,en,6.638116,/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg,1995-02-10,26488734.0,89.0,Released,Billy Madison,False,6.2,464.0
214,214,False,0,37141,112438,en,2.761837,/hUfKMTLCIK7OwLYX58TfY8APwRm.jpg,1995-10-17,0.0,90.0,Released,The Babysitter,False,4.7,27.0
215,215,False,21000000,9382,112571,en,3.030309,/dcgbt8FkRLvQjaheVlylPSQeTKC.jpg,1995-02-03,23450000.0,115.0,Released,Boys on the Side,False,6.3,48.0
216,216,False,0,6715,112757,en,2.686342,/keUrRrUsmALR7kOTSdrOIDcO67z.jpg,1995-04-21,0.0,97.0,Released,The Cure,False,7.2,58.0
217,217,False,0,18256,112643,en,2.26977,/eeO3BIHJoI3sabtkqfYOStdbOwm.jpg,1995-08-04,0.0,95.0,Released,Castle Freak,False,5.8,40.0
218,218,False,0,22625,112679,en,2.605521,/6T3hCdOWU49Y0hmuzceARU5yS5x.jpg,1995-03-16,0.0,103.0,Released,Circle of Friends,False,6.5,30.0
219,219,False,27000,2292,109445,en,10.513367,/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg,1994-09-13,3151130.0,92.0,Released,Clerks,False,7.4,769.0
220,220,False,25000000,1909,112883,en,7.438934,/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,1994-10-01,22200000.0,97.0,Released,Don Juan DeMarco,False,6.3,184.0
221,221,False,55000000,8984,109635,en,11.812244,/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg,1994-12-09,214015089.0,123.0,Released,Disclosure,False,5.9,217.0
222,222,False,0,61813,112899,en,0.155859,/7JbvfOA2hnWkSIJslAayK0AemDU.jpg,1995-01-01,0.0,0.0,Released,Dream Man,False,2.5,1.0
223,223,False,45000000,4954,109676,en,9.579155,/pVgdUHeIVEILyRISE4ysA8I6a8T.jpg,1994-12-08,0.0,101.0,Released,Drop Zone,False,5.1,91.0
224,224,False,0,62488,112854,it,0.710671,/9iczUcmMLnOZ4Ltx3X3AEpbxTt4.jpg,1995-04-28,0.0,0.0,Released,Destiny Turns on the Radio,False,5.3,9.0
225,225,False,0,10531,109579,en,5.484156,/3p1K153ZbRV7FNyi4DNnzHfxJZa.jpg,1994-05-04,0.0,103.0,Released,Death and the Maiden,False,7.1,92.0
226,226,False,0,11929,109642,en,5.8025,/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg,1995-03-24,0.0,132.0,Released,Dolores Claiborne,False,7.1,183.0
227,227,False,16000000,8467,109686,en,9.844558,/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg,1994-12-16,247275374.0,107.0,Released,Dumb and Dumber,False,6.5,1894.0
228,228,False,0,10451,111797,zh,4.860016,/jGjSu9zlR2I8t6OE54uxSJ7M25p.jpg,1994-08-03,7294403.0,123.0,Released,Eat Drink Man Woman,False,7.5,76.0
229,229,False,0,20156,109759,en,5.378467,/oIwrh7QhwUNxejsvgKtFG4V0gaQ.jpg,1994-09-24,0.0,103.0,Released,Exotica,False,6.5,64.0
230,230,False,0,18395,109758,en,4.322726,/9oIEKFVPhgVEzbcbRPDXCdkUgRN.jpg,1994-10-14,6841570.0,113.0,Released,Exit to Eden,False,4.3,28.0
231,231,False,18000000,522,109707,en,11.720358,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,1994-09-27,5887457.0,127.0,Released,Ed Wood,False,7.3,639.0
232,232,False,0,397,113117,en,9.146544,/bZqvonwVru1XtnniQZgZRa3Znyk.jpg,1995-05-05,0.0,111.0,Released,French Kiss,False,6.2,179.0
233,233,False,0,10525,113097,en,16.236745,/l8lq77bNqJY94JCMPI731jwtDsE.jpg,1995-05-19,0.0,101.0,Released,Forget Paris,False,6.1,38.0
234,234,False,0,27985,113028,en,2.657337,/oDufYQrDhdAsJlwQUnjY9wHRWgL.jpg,1995-01-13,0.0,87.0,Released,Far from Home: The Adventures of Yellow Dog,False,5.6,27.0
235,235,False,0,15789,113198,en,10.177977,/bycmMhO3iIoEDzP768sUjq2RV4T.jpg,1995-04-07,35348597.0,78.0,Released,A Goofy Movie,False,6.7,404.0
236,236,False,15000000,27303,113303,en,8.182165,/oVaurD05v55CklwT62uZwENXDw1.jpg,1995-03-03,12201255.0,103.0,Released,Hideaway,False,5.0,24.0
237,237,False,0,21183,113089,en,4.953936,/W9QVHIH4n8X8OLWyEqbzBTfhfD.jpg,1995-06-02,0.0,96.0,Released,Fluke,False,6.6,48.0
238,238,False,0,10954,109771,fr,8.935058,/mF1PyZIJ2l3B3d2S41LrqjPL5Sc.jpg,1994-12-07,0.0,111.0,Released,Farinelli,False,5.9,20.0
239,239,False,0,47867,113199,en,0.398924,/xKGu7MQz9lxK3JGDFqQxxzMyfGH.jpg,1995-05-12,3992809.0,90.0,Released,Gordy,False,3.0,4.0
240,240,False,0,43475,113234,en,0.090452,/mv8yiGImY2fxyvN2k8Grpg9NCL8.jpg,1995-12-01,0.0,77.0,Released,Gumby: The Movie,False,5.0,2.0
241,241,False,0,72031,109906,en,1.012197,/qD2B53sG1yhPyRANr2fnQerePas.jpg,1994-09-16,0.0,109.0,Released,The Glass Shield,False,5.4,9.0
242,242,False,700000,14275,110057,en,9.47666,/g5yIxuzZ3LFRxDa8SBQybJJhXng.jpg,1994-09-12,7830611.0,171.0,Released,Hoop Dreams,False,7.7,91.0
243,243,False,5000000,1024,110005,en,9.438042,/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg,1994-09-02,3049135.0,99.0,Released,Heavenly Creatures,False,6.9,299.0
244,244,False,10500000,17207,110066,en,2.688562,/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg,1995-01-06,26325256.0,113.0,Released,Houseguest,False,6.0,17.0
245,245,False,120,13701,110116,en,7.983666,/meRFVzGpBJiObWfdtOoNr0UPsP4.jpg,1994-12-16,0.0,121.0,Released,Immortal Beloved,False,6.9,90.0
246,246,False,0,14819,110006,en,9.546707,/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg,1995-02-17,17689177.0,100.0,Released,Heavyweights,False,6.0,97.0
247,247,False,0,32631,113360,en,2.756986,/llu5wgQGYyMVDnz4p8ds8Um3lUa.jpg,1995-02-24,0.0,106.0,Released,The Hunted,False,6.0,25.0
248,248,False,25000000,11777,110099,en,5.146352,/kAYymfWcktoHSjQJEtfEIeByZR9.jpg,1994-12-24,0.0,100.0,Released,I.Q.,False,5.9,112.0
249,249,False,60000000,628,110148,en,11.970205,/hldXwwViSfHJS0kIJr07KBGmHJI.jpg,1994-11-11,223664608.0,123.0,Released,Interview with the Vampire,False,7.2,1558.0
250,250,False,14000000,87729,113463,en,1.596058,/qKr3Mgo1HB3HkGTAVoVEpOSWlp2.jpg,1995-03-31,2474000.0,139.0,Released,Jefferson in Paris,False,5.2,10.0
251,251,False,0,18713,110189,en,0.748846,/lXu3oa1mQzI2sDsFcKuyJYLziLK.jpg,1995-02-03,0.0,82.0,Released,The Jerky Boys,False,4.8,10.0
252,252,False,60000000,6280,110216,en,6.710215,/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg,1994-11-22,37000000.0,109.0,Released,Junior,False,4.7,381.0
253,253,False,0,9061,113501,en,9.195256,/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg,1995-02-17,0.0,102.0,Released,Just Cause,False,6.0,124.0
254,254,False,0,37108,113538,en,5.874511,/iklPPdF1TQFPmRyVu0SH0yF1gdt.jpg,1995-08-11,0.0,89.0,Released,A Kid in King Arthur's Court,False,4.3,40.0
255,255,False,40000000,6071,113552,en,7.797512,/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg,1995-04-21,0.0,101.0,Released,Kiss of Death,False,5.7,83.0
256,256,False,11000000,11,76759,en,42.149697,/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg,1977-05-25,775398007.0,121.0,Released,Star Wars,False,8.1,6778.0
257,257,False,18000000,9587,110367,en,9.774994,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,1994-12-21,0.0,115.0,Released,Little Women,False,7.0,222.0
258,258,False,17000000,19101,113670,en,7.731725,/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg,1995-05-10,0.0,97.0,Released,A Little Princess,False,7.4,207.0
259,259,False,0,49980,110296,en,0.84508,/9YgIxxPsWMwoIFrBgNxHgGn0y29.jpg,1994-02-18,0.0,101.0,Released,Ladybird Ladybird,False,7.4,14.0
260,260,False,10000000,17961,109731,fr,1.948315,/9ACPvC1XFRta8SXA816C0my32TG.jpg,1994-02-16,0.0,100.0,Released,L'Enfer,False,6.6,22.0
261,261,False,2000000,18183,103994,es,4.126083,/3nU4id8Ul2pEGVfIWl1r9wSzBeC.jpg,1992-04-16,21665468.0,105.0,Released,Like Water for Chocolate,False,6.6,70.0
262,262,False,30000000,4476,110322,en,12.199047,/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg,1994-12-16,160638883.0,133.0,Released,Legends of the Fall,False,7.2,636.0
263,263,False,0,11008,110443,en,9.253362,/tCgBOpglqgg478AIy9wYfZ7choY.jpg,1995-03-24,0.0,95.0,Released,Major Payne,False,6.1,164.0
264,264,False,0,47504,110365,en,1.861292,/9BQrTWQodxm0G349yruhRuJV38q.jpg,1994-10-27,0.0,98.0,Released,Little Odessa,False,6.4,31.0
265,265,False,0,32325,107566,en,1.788829,/uEzbxMuT2d1KNR0KEfQncN7IUq2.jpg,1994-06-08,0.0,92.0,Released,Mi Vida Loca,False,5.7,9.0
266,266,False,60000000,43742,110391,en,3.290192,/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg,1994-10-21,0.0,108.0,Released,Love Affair,False,4.3,11.0
267,267,False,17000000,28313,113691,en,7.698526,/h0IjNfD1D7WVR70JpvMMWhNVx4N.jpg,1995-03-17,7603766.0,106.0,Released,Losing Isaiah,False,6.4,28.0
268,268,False,0,11318,110428,en,4.81307,/Apgj4j73aUyMkNaPoSuQ7DJbt1M.jpg,1994-12-28,0.0,107.0,Released,The Madness of King George,False,6.7,67.0
269,269,False,45000000,3036,109836,en,14.287753,/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg,1994-11-04,112006296.0,123.0,Released,Mary Shelley's Frankenstein,False,6.1,272.0
270,270,False,0,40490,113755,en,2.558118,/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg,1995-03-03,0.0,96.0,Released,Man of the House,False,5.1,40.0
271,271,False,15000000,24070,110538,en,2.899608,/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg,1994-12-21,0.0,97.0,Released,Mixed Nuts,False,5.2,37.0
272,272,False,0,8986,110516,en,3.770115,/94AgmLpD2NtCSwJ13rof6Bn5mfN.jpg,1994-08-31,18137661.0,108.0,Released,Milk Money,False,5.6,49.0
273,273,False,0,10510,110527,en,5.831622,/iuI31j8DM4TOxJTZeumG0S4npPU.jpg,1994-11-18,46264384.0,114.0,Released,Miracle on 34th Street,False,6.4,199.0
274,274,False,6,17402,113808,en,1.137266,/jn2kmqCgRcloNYr121BB4BmgSRu.jpg,1995-01-27,5.0,95.0,Released,Miami Rhapsody,False,5.6,7.0
275,275,False,5500000,38722,113896,en,3.121288,/wDV4MCBmmTdgNQTv2tYbQg5diaB.jpg,1995-05-03,0.0,128.0,Released,My Family,False,7.0,11.0
276,276,False,0,8438,113870,en,9.518564,/jPbBDALAjTQFzCl21ZKmhjSjEmD.jpg,1995-01-20,17381942.0,122.0,Released,Murder in the First,False,6.9,140.0
277,277,False,0,11593,110684,en,2.891269,/3mbJyBFsryL6wcSuEwHXvpzdOYa.jpg,1994-12-23,0.0,110.0,Released,Nobody's Fool,False,7.0,56.0
278,278,False,31000000,1945,110638,en,5.930957,/4XLF6QkUqMDL5SLDEw1nrpSMk8N.jpg,1994-12-23,106683817.0,112.0,Released,Nell,False,6.1,128.0
279,279,False,0,39310,113967,en,0.629955,/pkQKP4ZFzSjvSDXYeVtfju5A2pR.jpg,1995-04-19,0.0,98.0,Released,New Jersey Drive,False,6.9,7.0
280,280,False,0,109560,117169,en,0.004537,/hGJ3YlibjHNd9xP6rOIDTgh90eC.jpg,1993-08-14,0.0,93.0,Released,New York Cop,False,0.0,0.0
281,281,False,4800000,56428,106402,en,0.426952,/h7hwxnIC997ceboreSmEZo82bAw.jpg,1994-04-22,0.0,89.0,Released,Beyond Bedlam,False,4.0,4.0
282,282,False,0,63105,113948,en,1.466491,/mY7SX6aBDumSweQMTCdfrIbMLAa.jpg,1995-09-26,0.0,83.0,Released,Nemesis 2 - Nebula,False,4.6,10.0
283,283,False,0,131957,110671,en,0.769522,/24f1paDywuI9FVEmT313Ze8oVHX.jpg,1995-03-03,0.0,100.0,Released,Nina Takes a Lover,False,7.4,4.0
284,284,False,34000000,241,110632,en,11.226856,/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg,1994-08-25,50282766.0,119.0,Released,Natural Born Killers,False,6.9,927.0
285,285,False,0,9058,110737,en,4.936761,/eaHH1hnbZ9wIUHjYKlqJUwpTBan.jpg,1994-09-17,0.0,115.0,Released,Only You,False,6.4,92.0
286,286,False,0,527,110729,en,4.025276,/8QF48QS5lvtrhOclt22RFz3bSQm.jpg,1994-09-02,2201126.0,99.0,Released,Once Were Warriors,False,7.6,106.0
287,287,False,0,18220,114151,en,6.448039,/bYU4DdtGM4JBu5eZNkauDjJhXpN.jpg,1996-01-16,0.0,106.0,Released,Poison Ivy II: Lily,False,4.6,32.0
288,288,False,50000000,6950,114069,en,13.676444,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg,1995-03-10,189859560.0,127.0,Released,Outbreak,False,6.4,522.0
289,289,False,16000000,101,110413,fr,20.477329,/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg,1994-09-14,45284974.0,110.0,Released,Leon: The Professional,False,8.2,4293.0
290,290,False,11000000,63020,114113,en,1.433544,/paSbLkZL35t2fmdxoQNHv6ckVjw.jpg,1995-05-12,2832826.0,113.0,Released,The Perez Family,False,6.6,9.0
291,291,False,0,2307,114210,en,0.463307,/leJcOavVPUrYodUJteBOl7pRFuU.jpg,1995-04-28,0.0,94.0,Released,A Pyromaniac's Love Story,False,7.0,2.0
292,292,False,8000000,680,110912,en,140.950236,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,1994-09-10,213928762.0,154.0,Released,Pulp Fiction,False,8.3,8670.0
293,293,False,0,41478,114084,en,7.160149,/lHxczIhjEXFuxUyLf5ktdwoIdZq.jpg,1995-11-10,6834525.0,124.0,Released,Panther,False,6.4,6.0
294,294,False,400000,25296,105652,zh,1.638622,/vUHVplZlDzSGJuDrxFlBVo1zmem.jpg,1992-02-01,152322.0,105.0,Released,Pushing Hands,False,6.1,9.0
295,295,False,0,40156,110889,en,1.881932,/ts8BUqausEiIWeMtjSqQgn8m6kN.jpg,1994-01-01,4176932.0,98.0,Released,Priest,False,6.4,32.0
296,296,False,0,11450,110932,en,7.772505,/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg,1994-09-16,0.0,133.0,Released,Quiz Show,False,7.1,262.0
297,297,False,0,30304,114129,en,1.296912,/eREsgaAN2Br1Tlg9eDSBjHrb1AC.jpg,1995-05-05,0.0,94.0,Released,Picture Bride,False,7.4,5.0
298,298,False,0,10452,110963,fr,4.405405,/jBE7n0rJjL9f7BhBMojKVFDhsNI.jpg,1994-05-13,0.0,162.0,Released,Queen Margot,False,7.0,67.0
299,299,False,32000000,12106,114214,en,7.54701,/50ZzhAMO6nunlCp7FrGj7VoLxJV.jpg,1995-02-09,18552460.0,107.0,Released,The Quick and the Dead,False,6.2,431.0
300,300,False,22000000,161495,114296,sv,3.395867,/hvHNlMvWS2GBt7RR971bJ3k4bJc.jpg,1995-03-01,12400000.0,108.0,Released,Roommates,False,6.4,7.0
301,301,False,15000000,3586,110907,en,6.259433,/jP8ONbgwpQm5ojrtFuKCwvG1wCs.jpg,1994-12-23,11300653.0,133.0,Released,Prêt-à-Porter,False,5.3,33.0
302,302,False,0,110,111495,fr,7.832755,/77CFEssoKesi4zvtADEpIrSKhA3.jpg,1994-05-27,0.0,99.0,Released,Three Colors: Red,False,7.8,246.0
303,303,False,0,108,108394,fr,8.843517,/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg,1993-01-10,0.0,98.0,Released,Three Colors: Blue,False,7.7,311.0
304,304,False,0,109,111507,fr,6.5898,/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg,1994-01-26,0.0,91.0,Released,Three Colors: White,False,7.3,218.0
