,index,adult,budget,id,imdb_id,original_language,popularity,poster_path,release_date,revenue,runtime,status,title,video,vote_average,vote_count,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western
82,338,f,0,48287,112435,en,2.15805,/1Hbz9SWu98m4LsMPxfRNFIGKxuT.jpg,1995-08-18,0,94.0,Released,The Baby-Sitters Club,f,5.3,23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,339,f,15000000,3049,109040,en,11.247957,/nZirljb8XYbKTWsRQTplDGhx39Q.jpg,1994-02-04,107217396,86.0,Released,Ace Ventura: Pet Detective,f,6.4,1684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,340,f,0,2759,109045,en,8.328596,/pmHRJPlAEiYATBIgKAa0IyY6Or7.jpg,1994-05-31,11220670,104.0,Released,The Adventures of Priscilla: Queen of the Desert,f,7.2,174,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,354,f,0,48992,110091,en,0.289295,/5KYvQJGgrvceGhsRe8ydSpU7A8a.jpg,1994-10-14,1777020,104.0,Released,I Like It Like That,f,6.3,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,356,f,0,10660,110167,en,11.272073,/4SSjiAa592zTqko7hHdKcj5d5cS.jpg,1994-07-29,0,101.0,Released,It Could Happen to You,f,6.1,154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
87,358,f,0,41647,107472,en,0.568884,/lTiL9emewC7DLS9A9O5aZf7Ywum.jpg,1993-09-11,449707,180.0,Released,The Wonderful: Horrible Life of Leni Riefenstahl,f,7.3,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,359,f,45000000,8587,110357,en,21.605761,/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg,1994-06-23,788241776,89.0,Released,The Lion King,f,8.0,5520,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,360,f,35000000,1689,107426,en,5.681522,/lXbIlZEisZs2V44YGA6yr4PBHZs.jpg,1993-12-01,4858139,140.0,Released,Little Buddha,f,6.0,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,361,f,14000000,11596,111686,en,9.860522,/oLEZibnraixTE68rTaYv4FEmvYd.jpg,1994-10-13,18090181,112.0,Released,New Nightmare,f,6.4,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
91,364,f,0,23333,110588,en,4.739054,/bLmyaiin2zavjmTsIOaUMT4KC2X.jpg,1994-09-07,0,125.0,Released,Mrs. Parker and the Vicious Circle,f,6.3,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,368,f,8000000,10427,105226,en,5.137903,/d1TwyCjnJMKIgMw0CgH2nQsKZAN.jpg,1993-07-08,2000000,98.0,Released,Red Rock West,f,6.4,71,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,369,f,40000000,11011,110989,en,6.595255,/hbNmaqJcjg4ChZ5vvfQpNzizoiR.jpg,1994-12-19,0,95.0,Released,Ri¢hie Ri¢h,f,5.4,426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,370,f,0,49803,111054,en,4.931565,/3t8zDeD29iqjhz6k8OuvRizu8h.jpg,1994-12-01,0,98.0,Released,Safe Passage,f,4.9,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,373,f,0,15128,111256,en,2.334226,/nN5BPaG720jhkNf29Pogm1O1mq4.jpg,1994-12-16,0,99.0,Released,Speechless,f,5.5,24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96,376,f,0,10449,111693,en,4.322544,/n3B7MBFwyKj9OaTscDZlfJt8Ayy.jpg,1994-04-29,50021959,126.0,Released,When a Man Loves a Woman,f,6.0,71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
97,380,f,0,52038,110455,en,0.406113,/l3APcL3lgn5KztIOe1BQ6mKQFKB.jpg,1994-12-22,953,99.0,Released,A Man of No Importance,f,6.5,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,395,f,0,291731,113319,en,0.014925,/udpChWE5UM1lxIHFem4VjcqdiGa.jpg,1995-05-03,0,97.0,Released,Homage,f,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,397,f,0,203119,114047,en,0.012456,/esq6aS6ItWhjXLRnw30TK9l2WBL.jpg,1996-05-03,0,97.0,Released,Open Season,f,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,407,f,34000000,10436,106226,en,8.013617,/xdkFwyufgtTR4E9rk4CL2r4l00a.jpg,1993-09-17,32255440,139.0,Released,The Age of Innocence,f,7.0,172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,408,f,0,13595,109068,en,7.09232,/jx06ghWxAC0BdrxUa03rti81RcY.jpg,1994-08-05,0,92.0,Released,Airheads,f,5.8,222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,422,f,0,18215,106471,en,4.304224,/eEiCGxRMhU1pAZj03GmnjtVGEiR.jpg,1993-06-18,1796389,107.0,Released,Boxing Helena,f,4.5,59,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,430,f,0,9612,106598,en,10.722729,/9vuFI0xV1yZfsWr23evJlkRDL8j.jpg,1993-07-23,0,88.0,Released,Coneheads,f,4.8,228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104,435,f,0,11566,106673,en,13.696394,/d8RP3iz7QVlkPAuEX4y6jMd2rC2.jpg,1993-05-07,63000000,110.0,Released,Dave,f,6.3,205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,439,f,8000000,34444,106834,en,2.970724,/i6EHIy9L2OEWuEA0tnehi9PFkdi.jpg,1994-05-13,0,96.0,Released,Even Cowgirls Get the Blues,f,4.2,29,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
106,450,f,20000000,1634,106965,en,5.990572,/vIjiTSNA52VGGP9eeegNaMKXNhf.jpg,1993-07-16,153698625,112.0,Released,Free Willy,f,6.0,429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,457,f,0,41006,109920,en,5.22583,/g5GtunDYY9jqUp2loU92IoTIKWy.jpg,1994-07-14,0,94.0,Released,A Good Man in Africa,f,5.2,11,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,458,f,0,4916,107057,en,5.385108,/hQwk4PZdDVJI6SYEEqxx4zqco0j.jpg,1993-06-04,22886222,107.0,Released,Guilty as Sin,f,5.6,21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,462,f,0,26271,113674,en,2.138959,/Akk7MMkH2g95e6LghQBNrDzKiAy.jpg,1995-12-08,0,95.0,Released,Live Nude Girls,f,4.7,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,463,f,0,10612,112966,en,5.331753,/ls7KPoxNiy3IcAot3QB0oFuMtdW.jpg,1995-05-12,0,99.0,Released,The Englishman Who Went Up a Hill But Came Down a Mountain,f,6.1,83,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,466,f,30000000,11934,110074,en,7.550545,/olViHNQHPy18SOJvbAI1bXUjHXI.jpg,1994-03-11,0,111.0,Released,The Hudsucker Proxy,f,7.1,280,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,468,f,0,12475,110123,en,6.071466,/j7306D476K6bIKKatGL7tLC26ro.jpg,1994-08-12,28881266,91.0,Released,In the Army Now,f,4.7,54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,469,f,40000000,9386,107206,en,12.637158,/vXgWOXa7m3cEhOhYjR5q2UZCBBp.jpg,1993-07-08,176997168,128.0,Released,In the Line of Fire,f,6.8,392,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
114,472,f,0,15765,108551,en,14.820883,/5Bl7O6zyv9Y1uWQ4gaCI2o7NrTE.jpg,1993-06-09,0,118.0,Released,What's Love Got to Do with It,f,6.9,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,475,f,63000000,329,107290,en,8.863776,/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg,1993-06-11,920100000,127.0,Released,Jurassic Park,f,7.6,4956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
116,477,f,1500000,507,110265,en,4.948569,/jAnpPlUUhBqztIfCfg3OKsTYMhu.jpg,1993-10-01,418961,96.0,Released,Killing Zoe,f,6.1,111,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,478,f,0,34024,107322,en,4.375347,/HzTiZWfb0bdyJoM7Et6XCgfi9X.jpg,1993-08-20,0,103.0,Released,King of the Hill,f,6.4,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,483,f,0,1413,107468,en,6.516976,/c7oXl40SpsPifAePUiI1KcGu0SX.jpg,1993-09-09,1499795,101.0,Released,M. Butterfly,f,6.6,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119,488,f,3500000,9516,107554,en,5.260924,/s1uQMgbK2tfaYltK6uDXU1xoYWA.jpg,1993-05-26,27900000,97.0,Released,Menace II Society,f,7.2,179,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,494,f,0,31911,107613,en,13.011091,/8TvSzxbrDvO3vtOC9G0wrBmwqG7.jpg,1993-10-15,0,98.0,Released,Mr. Wonderful,f,5.5,11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,499,f,20000000,10447,110678,en,9.715187,/d2Q8jXe4dW4YKlemRb7oVlY6Msj.jpg,1994-04-29,15340000,118.0,Released,No Escape,f,6.1,86,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
122,501,f,4000000,9300,107756,en,3.800785,/lFToTOQuwKrN72MHyhhuVdNC8L4.jpg,1992-09-01,0,93.0,Released,Orlando,f,6.7,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123,505,f,14000000,8291,107840,en,6.972599,/vfXuJbZucP2hgkuthwMyz1IEM8s.jpg,1993-07-23,27515786,109.0,Released,Poetic Justice,f,6.9,47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124,506,f,0,18133,107889,en,3.199976,/htlXORTSRrJggKYsMMwIagGMXUG.jpg,1993-09-24,23042200,112.0,Released,The Program,f,6.0,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,509,f,11000000,10872,110955,en,5.868677,/njp8Vyx77uCJsGIwnIfu4zfBwFR.jpg,1994-03-09,11439193,97.0,Released,The Ref,f,6.7,99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,511,f,40000000,11858,110971,en,4.985157,/uaiykEOEFs91WclowDhsVYNdGfX.jpg,1994-06-03,24332324,128.0,Released,Renaissance Man,f,5.9,83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,512,f,0,7007,107969,en,6.279082,/d07rjd7e54ClVLoixmf6alTiDDj.jpg,1993-07-30,107198790,125.0,Released,Rising Sun,f,5.8,188,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
128,513,f,0,10467,111001,en,3.416181,/3i5zFVewQMGlcPhsHoHmf0VHV02.jpg,1994-10-28,0,118.0,Released,The Road to Wellville,f,5.5,43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129,515,f,20000000,8005,107977,en,17.136672,/3pd3sdot0HfQTFzqgTUzaF4kcxP.jpg,1993-07-28,35739755,104.0,Released,Robin Hood: Men in Tights,f,6.4,575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,522,f,22000000,424,108052,en,41.725123,/yPisjyLweCl1tbgwgtzBCNCBle.jpg,1993-11-29,321365567,195.0,Released,Schindler's List,f,8.3,4436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
131,525,f,0,103413,111102,en,0.882596,/f3uKBkqwE0Gj8lity7JR5E7sUpl.jpg,1994-09-30,0,105.0,Released,Second Best,f,5.9,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,529,f,22000000,10445,108101,en,2.96586,/bWFQadzdVWsHZOlGcJzILvdGZbQ.jpg,1993-12-25,0,131.0,Released,Shadowlands,f,6.8,61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133,530,f,0,695,108122,en,8.829337,/op1Us7HA7bgkJqRUhcoZQrVBHzr.jpg,1993-09-05,6110979,187.0,Released,Short Cuts,f,6.9,136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,533,f,0,23210,108149,en,8.730025,/uBbjfRWu5Z9YbzC1LyvA0o1DeyZ.jpg,1993-12-08,0,112.0,Released,Six Degrees of Separation,f,6.5,75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
135,536,f,28000000,78,83658,en,96.272374,/p64TtbZGCElxQHpAMWmDHkWJlH2.jpg,1982-06-25,33139618,117.0,Released,Blade Runner,f,7.9,3833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
136,537,f,0,13203,108186,en,9.122718,/zVnzFkQqcPC1uxhAuIaWx4H0kEO.jpg,1993-07-02,36448200,95.0,Released,Son in Law,f,5.6,81,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
137,538,f,20000000,10442,108174,en,8.051914,/3dkBFXZKlpdVizQkaQzRQgsUlcL.jpg,1993-07-30,11585483,93.0,Released,So I Married an Axe Murderer,f,6.1,131,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
138,539,f,30,11074,108238,en,13.390917,/swxJEeSHQ6sM23KsLLFoTv8j4hM.jpg,1993-09-17,0,102.0,Released,Striking Distance,f,5.4,223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
139,540,f,0,33367,89256,en,1.825468,/8XFdAiTnUFtKRh2SVI7TlRxV2Ed.jpg,1985-11-20,0,113.0,Released,Harem,f,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140,542,f,7400000,17585,111323,en,3.644641,/8SILtvmd0DCJeBTTWnwO7lur1S7.jpg,1994-04-15,7690013,96.0,Released,Surviving the Game,f,6.1,53,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
141,543,f,50000000,9057,111400,en,8.012225,/iPcXoYCuRu92mQy0wfUCp3wqnmb.jpg,1994-09-23,16478900,102.0,Released,Terminal Velocity,f,5.0,82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142,544,f,0,20967,108328,en,0.873068,/ib8uIrU8QzoegCiKKGcMnUuCzBH.jpg,1993-11-26,0,93.0,Released,Thirty Two Short Films About Glenn Gould,f,7.4,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,546,f,18000000,9479,107688,en,17.730913,/6oxkO1VgKCq74fNILKAg6t2dVEt.jpg,1993-10-09,75634409,76.0,Released,The Nightmare Before Christmas,f,7.6,2135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,550,f,12500000,319,108399,en,17.189328,/xBO8R3CZfrJ9rrwrZoJ68PgJyAR.jpg,1993-09-09,12281551,120.0,Released,True Romance,f,7.5,762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
145,562,f,0,14587,106408,en,0.441585,/zX5SNsEByf7YgPqyliI5xBjVgnc.jpg,1994-01-21,0,100.0,Released,Bhaji on the Beach,f,5.1,10,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,567,f,0,23637,107225,en,3.456868,/l5m4ZAGijWr43am5hWYf1T9cEDo.jpg,1992-10-01,0,100.0,Released,Ciao: Professore!,f,7.2,74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,576,f,0,25403,109382,it,2.904734,/gdBqvbeQB9yRLEJu0L6fogR455Z.jpg,1993-10-12,0,100.0,Released,Dear Diary,f,6.9,46,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,585,f,35000000,268,96895,en,19.10673,/kBf3g9crrADGMc2AMAMlLBgSm2h.jpg,1989-06-23,411348924,126.0,Released,Batman,f,7.0,2145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,586,f,19000000,274,102926,en,4.307222,/qjAyTj2BSth1EQ89vNfo0JYVPFN.jpg,1991-02-01,272742922,119.0,Released,The Silence of the Lambs,f,8.1,4549,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
150,588,f,25000000,10020,101414,en,23.433511,/b9QJr2oblOu1grgOMUZF1xkUJdh.jpg,1991-11-13,377350553,84.0,Released,Beauty and the Beast,f,7.5,3029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,596,f,0,30528,112606,en,2.47308,/9yYX5kJ14z3WqXmiorvLtQNq8Lm.jpg,1995-03-16,0,106.0,Released,Bye Bye Love,f,6.1,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152,604,f,8000000,23570,117283,en,8.174116,/zbgaHONbpNYrpBVdmKcj2MyTHtI.jpg,1996-05-03,0,97.0,Released,The Pallbearer,f,4.6,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153,606,f,500000,54850,110374,en,0.618066,/gWrKqiETKq5W2iFhnqjcp6mPviq.jpg,1996-04-12,0,91.0,Released,Loaded,f,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
154,609,f,0,4307,113083,es,2.286788,/ssWPuAaSbIwWczkKAfvk2hTAVoX.jpg,1995-09-22,0,107.0,Released,The Flower of My Secret,f,6.9,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155,610,f,0,46029,118001,en,1.620174,/pTnIGNlRn0aLe4xWVLpXLsnDmt2.jpg,1996-02-14,0,118.0,Released,Two Much,f,5.1,24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,611,f,0,32308,116165,en,5.174212,/gH56Ib8XoRUqYsEEaMRgzejkty9.jpg,1996-03-15,0,94.0,Released,Ed,f,3.6,24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,619,f,30000000,1592,117381,en,10.326213,/jaDUxqDju6zqoADVKvZo2OunoRC.jpg,1996-04-03,102616183,129.0,Released,Primal Fear,f,7.4,644,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
158,627,f,0,40926,113122,en,0.319215,/q1qI7bxOUMUPxUUALkTjXa1EiCP.jpg,1996-03-22,0,88.0,Released,Frisk,f,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,628,f,0,9099,117608,en,5.70904,/lP9i3lzCwz8mu8ynuzJJBu4Sa9u.jpg,1996-03-29,0,90.0,Released,Sgt. Bilko,f,5.5,96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,630,f,12000000,61752,116414,en,4.405169,/iy0w5k8icgoBpbTi9JLqUiTSeCU.jpg,1996-03-22,4939939,108.0,Released,Girl 6,f,5.7,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,638,f,80000000,954,117060,en,15.793477,/vmj2PzTLC6xJvshpq8SlaYE3gbd.jpg,1996-05-22,457696359,110.0,Released,Mission: Impossible,f,6.7,2677,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
162,639,f,0,68445,109028,de,0.494977,/4aytLuIicECojFIJCqaLk1fj1rf.jpg,1995-02-10,0,85.0,Released,Cold Fever,f,7.7,6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,641,f,0,10801,117788,de,0.821299,/AbhMKCh3fV5PY2B9uSPF1DWEvq2.jpg,1996-03-06,0,86.0,Released,The Superwife,f,5.3,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
