title,genre,rating,release_date,runtime,original_language
The Mask You Live In,Documentary,8.7,2015,88.0,en
In This Corner of the World,Animation Drama,8.7,2016,128.0,ja
Voices Through Time,Documentary Drama,8.7,1996,86.0,it
The End of Time,Documentary,8.7,2012,109.0,en
Jimmy Carr: In Concert,Comedy,8.7,2008,87.0,en
Zero 3,Thriller,8.7,2017,90.0,en
Rick and Morty: State of Georgia Vs. Denver Fenton Allen,Comedy Crime,8.7,2016,10.0,en
Babylon,Drama,8.7,1980,95.0,en
The T.A.M.I. Show,Documentary Music,8.7,1964,123.0,en
The Joker Is Wild,Drama,8.7,1957,126.0,en
It's Always Fair Weather,Music Romance,8.7,1955,102.0,en
The Gazebo,Comedy Crime,8.7,1959,100.0,en
The Kodai Family,Comedy Romance,8.7,2016,116.0,ja
Margaret Cho: I'm the One That I Want,Comedy,8.7,2000,96.0,en
Police,Action Comedy Drama Family Thriller,8.7,2007,110.0,tr
Port of Flowers,Comedy War,8.7,1943,82.0,ja
Don't Think I've Forgotten: Cambodia's Lost Rock and Roll,Documentary Music,8.7,2014,105.0,en
Blood on the Mountain,Documentary,8.7,2016,93.0,en
Chasing Coral,Documentary,8.7,2017,93.0,en
Houston: We Have a Problem!,Documentary,8.7,2016,88.0,en
Ghadi,Comedy Drama Family,8.7,2013,100.0,ar
I Am Thor,Documentary,8.7,2015,84.0,en
Wow! A Talking Fish!,Animation Comedy Family Fantasy,8.7,1983,8.0,ru
Alice in Wonderland,Animation Family Fantasy Foreign,8.7,1981,30.0,ru
The Guide,Drama History,8.6,2014,120.0,en
Kevin Bridges Live: A Whole Different Story,Comedy,8.6,2015,89.0,en
Le Joli Mai,Documentary,8.6,1963,165.0,fr
Innocence,Drama,8.6,1997,110.0,tr
A Difficult Life,Drama,8.6,1961,118.0,it
Madagascar,Documentary Foreign,8.6,2011,240.0,en
Tosun Pasha,Comedy,8.6,1976,94.0,en
The Beginning of Life,Documentary,8.6,2016,98.0,pt
Demons,Foreign Horror,8.6,1971,135.0,ja
The Irish Pub,Documentary,8.6,2013,75.0,en
Cosy Dens,Comedy Drama,8.6,1999,115.0,cs
Anabel,Horror Thriller,8.6,2015,0.0,es
D'Artagnan and Three Musketeers,Adventure Comedy,8.6,1979,220.0,ru
It's Such a Beautiful Day,Animation Comedy Drama,8.6,2011,23.0,en
Human,Documentary,8.6,2015,263.0,fr
NY77: The Coolest Year in Hell,Documentary,8.6,2007,87.0,en
Reminiscences of a Journey to Lithuania,Documentary,8.6,1972,76.0,en
Timecode,Action Comedy Drama Family Thriller,8.6,2016,15.0,en
The Jinx: The Life and Deaths of Robert Durst,Documentary,8.6,2015,240.0,en
The Beaver Trilogy,Action Comedy Drama Family Thriller,8.6,2000,83.0,en
Speed - In Search of Lost Time,Action Comedy Drama Family Thriller,8.6,2012,0.0,de
The Way We Laughed,Action Comedy Drama Family Thriller,8.6,1998,124.0,it
Matt Braunger: Big Dumb Animal,Comedy,8.6,2015,64.0,en
Heroic Purgatory,Drama Foreign,8.6,1970,118.0,ja
Cafe Noir,Drama Foreign Romance,8.5,2009,197.0,en
SUBWAYStories: Tales from the Underground,Comedy Drama Tv-Movie,8.5,1997,80.0,en
Clint Eastwood: Out of the Shadows,Documentary,8.5,2000,87.0,en
Frozen,Drama,8.5,2007,110.0,en
Daayen Ya Baayen,Comedy Drama Family,8.5,2010,115.0,en
Spirits' Homecoming,Drama History,8.5,2016,127.0,ko
Remember You,Drama Mystery Romance,8.5,2016,106.0,ko
The Betrayal (Nerakhoon),Documentary Foreign,8.5,2008,96.0,en
The Snow Queen 3: Fire and Ice,Animation Family Fantasy,8.5,2016,80.0,ru
The Golden Ball,Action Comedy Drama Family Thriller,8.5,1994,90.0,en
Abacus: Small Enough to Jail,Documentary,8.5,2017,88.0,en
Parched,Drama,8.5,2015,116.0,hi
Can't Help Singing,Music Western,8.5,1944,90.0,en
3rd World Hero,Drama History,8.5,2000,93.0,en
The Booth,Drama Thriller,8.5,2005,73.0,ja
Public Housing,Documentary,8.5,1997,200.0,en
First Love,Comedy Romance,8.5,1939,84.0,en
Some Photos in the City of Sylvia,Documentary,8.5,2007,67.0,es
Brad Williams: Fun Size,Comedy,8.5,2015,59.0,en
The Man Without a Shadow,Animation,8.5,2004,9.0,fr
e-motion,Documentary,8.5,2013,87.0,en
Iron Maiden: Flight 666,Documentary Music,8.5,2009,112.0,cs
Steamboat Round the Bend,Comedy,8.5,1935,81.0,en
The Magic Ring,Animation Fantasy,8.5,1979,20.0,ru
Gigot,Drama,8.5,1962,104.0,en
Lou,Animation,8.5,2017,6.0,en
Twelve Angry Men,Drama,8.5,1954,51.0,en
Marooned in Iraq,Drama Foreign,8.5,2002,108.0,fa
The Legend of Sleepy Hollow,Comedy Family Fantasy Horror,8.5,1980,104.0,en
Ed Wood: Look Back in Angora,Documentary,8.5,1994,53.0,en
Les Misérables: 10th Anniversary Concert at the Royal Albert Hall,Music,8.5,1995,147.0,en
Marjoe,Documentary,8.5,1972,88.0,en
Korgoth of Barbaria,Animation Comedy Fantasy,8.5,2006,22.0,en
High and Dizzy,Comedy,8.5,1920,26.0,en
Lady Windermere's Fan,Comedy,8.5,1925,120.0,en
Istanbul Tales,Drama,8.5,2005,99.0,en
Whispering Pages,Drama,8.5,1994,77.0,ru
Someone to Run With,Adventure Drama,8.5,2006,118.0,he
A Story Written with Water,Drama,8.5,1965,120.0,ja
Found Memories,Drama Foreign,8.5,2011,98.0,pt
A Commissioner's Accusations,Action Crime Thriller,8.5,1974,114.0,ro
Life,Documentary,8.5,2009,500.0,en
The Shawshank Redemption,Crime Drama,8.5,1994,142.0,en
Hitler - Never Heard of Him,Documentary,8.5,1963,95.0,fr
Central Park,Documentary,8.5,1990,176.0,en
O.J.: Made in America,Documentary,8.5,2016,463.0,en
These Birds Walk,Documentary Drama,8.5,2013,71.0,en
Hellboy: The Seeds of Creation,Action Comedy Drama Family Thriller,8.5,2004,143.0,en
Gentleman,Romance Thriller,8.5,2016,152.0,te
Born in Heinola,Drama Music,8.5,2016,100.0,fi
The Sea Gull,Drama Romance,8.5,1968,144.0,en
Cantata,Drama,8.5,1963,94.0,hu
October Country,Documentary,8.5,2009,80.0,en
Call Me Madam,Comedy Drama Family Music Romance,8.5,1953,114.0,en
Rembrandt's J'Accuse...!,Documentary Foreign Mystery,8.5,2008,86.0,en
Triumph's Summer Election Special 2016,Comedy Documentary,8.5,2016,65.0,en
White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,Documentary,8.5,2007,86.0,en
Behemoth,Documentary,8.5,2015,86.0,zh
What Will You Do When You Catch Me?,Comedy Foreign,8.5,1978,99.0,pl
Salad Fingers,Animation Horror Science-Fiction,8.5,,52.0,en
An Occurrence at Owl Creek Bridge,Drama,8.5,1962,28.0,en
Starving in Suburbia,Drama Tv-Movie,8.5,2014,84.0,en
The Human Condition I: No Greater Love,Drama History War,8.5,1959,208.0,ja
The Parallel Street,Drama,8.5,1962,83.0,de
The Strangler,Horror,8.5,1964,89.0,en
Summer of '62,Drama,8.5,2007,0.0,fr
Vendetta for the Saint,Action Comedy Drama Family Thriller,8.5,1969,94.0,en
About Mrs. Leslie,Drama Romance,8.5,1954,104.0,en
Pao's Story,Drama,8.5,2006,98.0,vi
Revenge,Action Crime Thriller,8.5,1978,0.0,ro
My Way Home,Drama War,8.5,1965,98.0,hu
At the First Breath of Wind,Action Comedy Drama Family Thriller,8.5,2003,85.0,it
So Much So Fast,Documentary,8.5,2006,0.0,en
Dreams of Dust,Drama Foreign,8.5,2008,86.0,fr
Labyrinth of Dreams,Action Comedy Drama Family Thriller,8.5,1997,90.0,fr
Winterhawk,Western,8.5,1975,98.0,en
Too Many Cooks,Comedy,8.5,2014,11.0,en
Exit Smiling,Comedy,8.5,1926,77.0,en
The Sky Dragon,Adventure Comedy Crime,8.5,1949,64.0,en
Nicky's Family,Action Comedy Drama Family Thriller,8.5,2011,96.0,en
Miracle in the Rain,Drama Romance,8.5,1956,108.0,en
OSS 117: Mission for a Killer,Action Crime,8.5,1965,99.0,fr
Lucky,Drama,8.5,2011,100.0,en
Üvegtigris,Comedy,8.5,2001,105.0,en
Freeheld,Action Comedy Drama Family Thriller,8.5,2007,40.0,en
Butterflies Have No Memories,Drama,8.5,2009,61.0,tl
Neil Young & Crazy Horse: Rust Never Sleeps,Music,8.5,1979,117.0,en
One Six Right,Documentary,8.5,2005,73.0,en
X: Past Is Present,Mystery,8.5,2015,105.0,hi
Father,Action Comedy Drama Family Thriller,8.5,2010,85.0,en
National Theatre Live: Frankenstein,Drama Horror,8.5,2011,132.0,en
Baseball,Documentary,8.5,1994,1140.0,en
There Goes My Baby,Comedy Drama,8.5,1994,99.0,en
In Jackson Heights,Documentary,8.5,2015,190.0,en
Recollections of the Yellow House,Comedy,8.5,1989,122.0,pt
The Man Who Sleeps,Drama,8.5,1974,77.0,fr
Beau Brummel,Drama,8.5,1924,127.0,en
Return from the Ashes,Drama,8.5,1965,105.0,en
A Spring for the Thirsty,Drama,8.5,1965,70.0,uk
Oil City Confidential,Documentary Music,8.5,2009,104.0,en
Moving the Mountain,Documentary,8.5,1994,83.0,en
Bill Hicks: Revelations,Comedy,8.5,1993,60.0,en
Sogobi,Action Comedy Drama Family Thriller,8.5,2002,90.0,en
Pretty Sweet,Documentary,8.5,2012,79.0,en
Celestial Subway Lines/Salvaging Noise,Documentary,8.5,2005,68.0,en
The Tree of Guernica,Drama,8.5,1975,110.0,fr
In Memory of the Day Passed By,Action Comedy Drama Family Thriller,8.5,1990,40.0,lt
En Route,Drama Romance,8.5,2004,89.0,de
Lost: Lost: Lost,Documentary,8.5,1976,180.0,en
A Is for Autism,Animation Documentary,8.5,1992,11.0,en
Eight Iron Men,Drama War,8.5,1952,80.0,en
Goodbye,Drama,8.5,2011,104.0,en
News from Home,Documentary,8.5,1977,85.0,en
Brooklyn Dodgers: The Ghosts of Flatbush,Action Comedy Drama Family Thriller,8.5,2007,0.0,en
The Student Prince,Drama Music Romance,8.5,1954,107.0,en
¡Cuba Sí!,Action Comedy Drama Family Thriller,8.5,1961,53.0,fr
Chameleon Street,Comedy,8.5,1989,94.0,en
The Most Beautiful Wife,Crime Drama,8.5,1970,108.0,it
Massaï: les guerriers de la pluie,Adventure Drama,8.5,2004,94.0,fr
Most Likely to Succeed,Documentary Drama,8.5,2015,86.0,en
They Died with Their Boots On,Action Western,8.5,1978,100.0,it
Agni Sakshi,Drama Thriller,8.5,1996,142.0,hi
Radio Unnameable,Documentary,8.5,2012,87.0,en
Mine,Documentary,8.5,2009,80.0,en
Live and let Live,Documentary,8.5,2013,80.0,en
Silent Sonata,Drama Fantasy War,8.5,2011,75.0,sl
The Life and Mind of Mark DeFriest,Animation Documentary,8.5,2014,92.0,en
Whiffs,Comedy Crime,8.5,1975,91.0,en
Dream,Drama,8.5,1941,100.0,ru
Kiss Kiss... Bang Bang,Adventure Comedy,8.5,1966,112.0,it
Halam Geldi,Drama,8.5,2014,,fr
Belle Starr,Western,8.5,1980,97.0,en
Hungarian Rhapsody,Action Comedy Drama Family Thriller,8.5,1979,103.0,hu
Ale e Franz - È tanto che aspetti?,Action Comedy Drama Family Thriller,8.5,2002,0.0,it
A Dangerous Man: Lawrence After Arabia,Action Comedy Drama Family Thriller,8.5,1992,107.0,en
Clearcut,Drama Thriller Western,8.5,1991,100.0,en
tzeni tzeni,Comedy Romance,8.5,1966,0.0,el
Microphone,Drama Foreign,8.5,2011,120.0,ar
The Human Condition II: Road to Eternity,Drama History War,8.5,1959,181.0,ja
Miss You Can Do It,Documentary Drama Family,8.5,2013,75.0,en
All She Wishes,Comedy Family Fantasy,8.5,2015,0.0,en
Robert Schimmel: Unprotected,Comedy,8.5,1999,55.0,en
Contraband,Adventure Romance,8.5,1940,92.0,en
Onimasa: A Japanese Godfather,Action Foreign,8.5,1982,146.0,ja
Vampire in Venice,Horror,8.5,1988,97.0,en
Washington Heights,Drama Romance,8.5,2002,89.0,en
Goodbye Pork Pie,Adventure Comedy,8.5,1981,105.0,en
Femmes femmes,Comedy Drama,8.5,1974,115.0,fr
The Pearl Color,Drama,8.5,2009,103.0,de
Motivational Growth,Comedy Drama Fantasy,8.5,2013,104.0,en
Checkpoint,Documentary,8.5,2003,80.0,en
On the Silver Globe,Adventure Fantasy Science-Fiction,8.5,1988,166.0,pl
The Legend of Nigger Charley,Action Crime Western,8.5,1972,98.0,en
On the Other Side,Drama,8.5,2016,85.0,hr
Modulations,Documentary,8.5,1998,75.0,en
From the Earth to the Moon,Documentary Drama,8.4,1998,720.0,en
India,Comedy Drama,8.4,1993,90.0,de
Ceddo,Drama,8.4,1977,120.0,en
Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,Comedy,8.4,2004,61.0,en
B-Movie: Lust & Sound in West-Berlin,Documentary Music,8.4,2015,94.0,en
My Annoying Brother,Comedy Drama,8.4,2016,110.0,ko
The Human Behavior Experiments,Documentary,8.4,2006,58.0,en
Chuck Berry: Hail! Hail! Rock 'n' Roll,Documentary,8.4,1987,120.0,en
Pure Pwnage: Teh Movie,Comedy Documentary,8.4,2016,91.0,en
Bo Burnham: Make Happy,Comedy Music,8.4,2016,60.0,en
One More Time with Feeling,Documentary Music,8.4,2016,112.0,en
Get Crazy,Comedy Music,8.4,1983,92.0,en
Don't Give Up the Sheep,Action Comedy Drama Family Thriller,8.4,1953,7.0,en
Hitting the Apex,Documentary,8.4,2015,138.0,en
The Answers,Fantasy Romance,8.4,2015,8.0,en
Sky Ladder: The Art of Cai Guo-Qiang,Documentary,8.4,2016,80.0,en
Şaban Oğlu Şaban,Comedy,8.4,1977,90.0,tr
Doug Stanhope: Beer Hall Putsch,Comedy,8.4,2013,61.0,en
Berlin Alexanderplatz,Drama,8.4,1980,931.0,de
Into Great Silence,Documentary Foreign,8.4,2005,162.0,hu
Little Forest: Winter/Spring,Drama,8.4,2015,120.0,ja
The Crimson Petal and the White,Drama Romance,8.4,2011,236.0,en
Unity,Documentary,8.4,2015,99.0,en
Lover of Loser,Drama Family,8.4,2009,102.0,nl
Fists in the Pocket,Drama Foreign Horror,8.4,1965,105.0,it
Elaine Stritch: Shoot Me,Documentary,8.4,2013,80.0,en
Cute and Dangerous,Comedy Romance,8.4,2015,113.0,tr
Tropico,Fantasy Music,8.4,2013,27.0,en
The Human Condition III: A Soldier's Prayer,Drama History War,8.4,1961,191.0,ja
Dead Times,Animation Drama,8.4,1964,10.0,fr
Doctor Who: The Time of the Doctor,Drama Science-Fiction,8.4,2013,60.0,en
The Prisoner of Zenda,Adventure Drama Romance,8.4,1937,101.0,en
Tale of Cinema,Drama,8.4,2005,89.0,ko
The Blue Planet,Documentary,8.4,1981,83.0,it
Sweet Home,Horror,8.4,1989,102.0,ja
Cranford,Action Comedy Drama Family Thriller,8.4,2007,291.0,de
Pigs,Action,8.4,1992,104.0,pl
Dog,Drama,8.4,2015,94.0,tr
Thunder Soul,Documentary Music,8.4,2010,83.0,en
Pixote,Crime Drama,8.4,1981,128.0,pt
12th & Delaware,Documentary,8.4,2010,90.0,en
Dear Zachary: A Letter to a Son About His Father,Crime Documentary,8.4,2008,95.0,en
Coda,Animation Drama,8.4,2013,9.0,en
Julia Sweeney - Letting Go of God,Comedy Documentary,8.4,2008,130.0,en
Charlie Chan at the Wax Museum,Comedy Crime Drama Mystery Thriller,8.4,1940,63.0,en
The Broken Landlord,Comedy Drama,8.4,1985,101.0,tr
You and Me,Crime Drama,8.4,1938,90.0,en
Yesterday's Enemy,Drama War,8.4,1959,95.0,en
Milk Brothers,Comedy,8.4,1976,80.0,tr
The Life of Oharu,Drama,8.4,1952,136.0,ja
A Brighter Summer Day,Crime Drama Romance,8.4,1991,237.0,zh
Cargo,Drama Fantasy,8.3,2013,7.0,en
Five Came Back,Documentary War,8.3,2017,195.0,en
The Trap: What Happened to Our Dream of Freedom,Action Comedy Drama Family Thriller,8.3,2007,180.0,en
The Surrogate Womb,Action Comedy Drama Family Thriller,8.3,1987,95.0,ko
Tea Time,Action Comedy Drama Family Thriller,8.3,2014,80.0,es
The Last Bullet,Action Crime Thriller,8.3,1973,100.0,ro
Paul F. Tompkins: Crying and Driving,Comedy,8.3,2015,43.0,en
City of Pirates,Drama Fantasy Horror Thriller,8.3,1984,111.0,fr
Angelus,Comedy Drama,8.3,2001,103.0,pl
Goto: Island of Love,Drama,8.3,1969,93.0,fr
States of Grace,Action Comedy Drama Family Thriller,8.3,2005,128.0,en
Salam Neighbor,Documentary,8.3,2015,75.0,en
No Letting Go,Action Comedy Drama Family Thriller,8.3,2016,104.0,en
Sweet November,Drama Romance,8.3,1968,114.0,en
American Pastime,Drama,8.3,2007,105.0,en
Neurons to Nirvana,Documentary,8.3,2013,69.0,en
Lie Detector,Comedy,8.3,2011,4.0,en
Aschenputtel,Family Fantasy,8.3,2010,0.0,de
The 2000 Year Old Man,Action Comedy Drama Family Thriller,8.3,1975,24.0,en
I Am So Proud of You,Action Animation Science-Fiction Thriller,8.3,2008,22.0,en
Corto Maltese: Under the Sign of Capricorn,Action Adventure Animation,8.3,2002,85.0,fr
Black Mirror: White Christmas,Drama Horror Mystery Science-Fiction Tv-Movie Thriller,8.3,2014,74.0,en
The Patsy,Comedy Drama Romance,8.3,1928,78.0,en
La Région Centrale,Action Comedy Drama Family Thriller,8.3,1971,184.0,en
All You Need is Love,Comedy Drama Romance,8.3,2009,92.0,de
Parsifal,Drama Music,8.3,1982,255.0,de
Die letzte Rache,Action Comedy Drama Family Thriller,8.3,1982,0.0,de
Prom Night in Mississippi,Documentary,8.3,2009,90.0,en
Tokyo.sora,Drama,8.3,2002,127.0,ja
A Personal Journey with Martin Scorsese Through American Movies,Documentary,8.3,1995,225.0,en
I'm Gonna Explode,Comedy Drama Foreign Romance,8.3,2008,106.0,es
Louis C.K.: Chewed Up,Comedy,8.3,2008,60.0,en
Night and Fog,Documentary History War,8.3,1955,32.0,fr
The Head Vanishes,Animation,8.3,2016,9.0,fr
...And the Pursuit of Happiness,Documentary,8.3,1986,81.0,en
Eu Fico Loko,Comedy,8.3,2017,,pt
Little Forest: Summer/Autumn,Drama,8.3,2014,111.0,ja
Shadow World,Documentary,8.3,2016,94.0,en
Hi Diddle Diddle,Comedy Romance,8.3,1943,72.0,en
The Mummy's Tomb,Drama Fantasy Horror Mystery Thriller,8.3,1942,60.0,en
Maria,Drama,8.3,2003,97.0,en
Carnage: Swallowing the Past,Comedy Documentary Science-Fiction,8.3,2017,65.0,en
Sour Grapes,Documentary,8.3,2016,86.0,en
The Alien Saga,Documentary Science-Fiction,8.3,2002,108.0,en
Counting,Documentary,8.3,2015,111.0,en
The Girl Without Hands,Animation,8.3,2016,76.0,fr
In a Heartbeat,Animation Comedy Family Romance,8.3,2017,4.0,en
The Matchmaker,Comedy Romance,8.3,1958,103.0,en
Maskeli Beşler İntikam Peşinde,Action Comedy Drama Family Thriller,8.3,2005,0.0,tr
Eat that Question: Frank Zappa in His Own Words,Documentary Music,8.3,2016,88.0,en
The House Is Black,Documentary,8.3,1963,20.0,fa
Fresh,Documentary,8.3,2009,72.0,en
Turtle Diary,Comedy Drama Romance,8.3,1985,97.0,en
Pink Floyd: Live at Pompeii,Documentary Music,8.3,1972,85.0,en
The Century of the Self,Documentary,8.3,2002,235.0,en
Who's Minding The Mint?,Comedy Romance,8.3,1967,97.0,en
The Silence Before Bach,Drama,8.3,2007,102.0,pt
Bone,Comedy,8.3,1972,95.0,en
You're Telling Me!,Comedy,8.3,1934,66.0,en
Unprecedented: The 2000 Presidential Election,Documentary,8.3,2002,50.0,en
The Necessities of Life,Drama Foreign,8.3,2008,102.0,fr
The Red Lanterns,Drama,8.3,1963,132.0,el
Three Crowns of the Sailor,Drama Fantasy,8.3,1983,117.0,fr
Tony Hinchcliffe: One Shot,Comedy,8.3,2016,57.0,en
All Around Us,Drama,8.3,2008,140.0,ja
The World According to Ion B.,Action Comedy Drama Family Thriller,8.3,2009,60.0,en
Scenes from a Marriage,Drama Romance,8.3,1973,283.0,sv
125 Years Memory,Drama,8.3,2015,132.0,ja
This Is the Army,Comedy Music Romance,8.3,1943,121.0,en
The Art of Flight,Adventure Documentary,8.3,2011,80.0,en
Michael,Drama Romance,8.3,1924,93.0,de
The Dream Team,Documentary,8.3,2012,70.0,en
The Pearl,Adventure Drama Romance,8.3,1947,85.0,es
The History of Eternity,Drama Music Romance,8.3,2014,121.0,pt
Home from Home – Chronicle of a Vision,Drama History,8.3,2013,225.0,de
Fakta Ladh Mhana,Action Comedy Drama Family Thriller,8.3,2011,145.0,mr
Einer wie Bruno,Action Comedy Drama Family Thriller,8.3,2012,0.0,de
Premeditated Murder,Drama,8.3,1995,94.0,sr
The Roosevelts: An Intimate History,Documentary History,8.3,2014,840.0,en
Papita: Maní: Tostón,Comedy Romance,8.3,2013,112.0,es
We Were Here: Part 2,Action Comedy Drama Family Thriller,8.3,2012,121.0,ja
The Duel,Action Crime Mystery Thriller,8.3,1981,110.0,ro
Stunt Squad,Action Crime Thriller,8.3,1977,92.0,it
Magic & Bird: A Courtship of Rivals,Documentary Drama,8.3,2010,88.0,en
Deon Cole: Cole-Blooded Seminar,Comedy,8.3,2016,50.0,en
Today,Drama,8.3,2013,86.0,fr
Levitated Mass,Documentary History,8.3,2013,88.0,en
A Man Named Pearl,Documentary,8.3,2006,0.0,en
Generation Iron 2,Documentary,8.3,2017,106.0,en
The Thief Who Came to Dinner,Comedy Romance,8.3,1973,104.0,en
Uncle Marin: the Billionaire,Comedy,8.3,1979,88.0,ro
Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper,Documentary,8.3,2016,108.0,en
Happy End,Animation Comedy,8.3,2016,6.0,en
Uncle Vanya,Drama Romance,8.3,1970,104.0,ru
Frozen Planet,Documentary,8.3,2011,392.0,en
The Crisis of Civilization,Animation Documentary History,8.3,2012,82.0,en
Got the Facts on Milk?,Documentary Drama,8.3,2011,88.0,en
Asphalt,Drama,8.3,1929,93.0,de
Mahjong,Comedy Drama,8.3,1996,121.0,zh
The Secret Nation,Drama,8.3,1989,128.0,es
Zig Zag,Crime Drama Thriller,8.3,1970,105.0,en
The Present,Animation Comedy,8.3,2014,4.0,en
I Will Buy You,Drama,8.3,1956,111.0,ja
Patterns of Evidence: The Exodus,Documentary,8.3,2015,115.0,en
Yodha,Adventure Comedy Fantasy,8.3,1992,129.0,ml
Figli – Hijos,Action Comedy Drama Family Thriller,8.3,2001,0.0,it
Duck Amuck,Animation,8.3,1953,7.0,en
Michael Bolton's Big: Sexy Valentine's Day Special,Comedy Music,8.3,2017,54.0,en
The Impossible Years,Comedy Drama,8.3,1968,92.0,en
The Phantom of the Opera at the Royal Albert Hall,Drama Music Romance,8.3,2011,202.0,en
Au revoir l'été,Drama,8.3,2013,125.0,ja
Whiplash,Drama,8.3,2014,105.0,en
Songs From the North,Action Comedy Drama Family Thriller,8.3,2014,72.0,en
Elway To Marino,Documentary,8.3,2013,79.0,en
Yesterday,Drama,8.3,2004,96.0,zu
A Grin Without a Cat,Documentary Foreign,8.3,1977,240.0,fr
Once Upon a Time in America,Crime Drama,8.3,1984,229.0,en
Daughter of the Lake,Documentary,8.3,2015,87.0,es
Ruhr,Documentary,8.3,2009,120.0,en
The Scarlet Letter,Drama,8.3,1926,115.0,en
Black Sun,Documentary Foreign,8.3,2005,75.0,en
The Bad Child,Action Comedy Drama Family Thriller,8.3,2013,0.0,it
Hammer & Tickle,Action Comedy Drama Family Thriller,8.3,2007,89.0,en
India's Daughter,Documentary,8.3,2015,63.0,en
Searching for Debra Winger,Action Comedy Drama Family Thriller,8.3,2002,100.0,en
Prahaar: The Final Attack,Action Comedy Drama Family Thriller,8.3,1991,166.0,hi
Palermo or Wolfsburg,Action Comedy Drama Family Thriller,8.3,1980,175.0,de
Sweden: Heaven and Hell,Documentary,8.3,1968,90.0,it
Radio Day,Comedy,8.3,2008,100.0,ru
Toto: Peppino: and the Hussy,Comedy,8.3,1956,106.0,it
Streetwise,Documentary,8.3,1984,91.0,en
Long Live the Republic,Drama War,8.3,1965,134.0,en
The Family Way,Comedy,8.3,1966,115.0,en
Carlton-Browne of the F.O.,Comedy,8.3,1959,88.0,en
