title,genre,rating,release_date,runtime,original_language
A Bag of Marbles,Drama,7.8,2017,110.0,fr
Millennium Actress,Animation Drama Romance,7.8,2001,87.0,ja
George Harrison: Living in the Material World,Documentary Music,7.8,2011,208.0,en
Crooks in Clover,Action Comedy Crime,7.8,1963,105.0,fr
Ordet,Drama,7.8,1955,126.0,da
Forbidden Games,Drama History,7.8,1952,86.0,fr
A Separation,Drama,7.8,2011,123.0,fa
Who's Afraid of Virginia Woolf?,Drama,7.8,1966,131.0,en
White Heat,Crime Drama Thriller,7.8,1949,114.0,en
Doctor Who: The Husbands of River Song,Comedy Drama Science-Fiction,7.8,2015,60.0,en
Where Is My Friend's House?,Drama,7.8,1987,83.0,fa
Lady Snowblood,Action Drama Thriller,7.8,1973,97.0,ja
Nostalgia for the Light,Documentary Drama Foreign,7.8,2010,90.0,es
Guzaarish,Drama Romance,7.8,2010,135.0,hi
Night Will Fall,Documentary,7.8,2014,75.0,en
For a Few Dollars More,Western,7.8,1965,132.0,it
Embrace of the Serpent,Adventure Drama,7.8,2015,125.0,es
The Lost Room,Action Fantasy Mystery,7.8,2006,270.0,en
The War Game,Documentary Drama Science-Fiction Tv-Movie War,7.8,1965,48.0,en
Metal: A Headbanger's Journey,Documentary Music,7.8,2005,91.0,en
Notorious,Drama Romance Thriller,7.8,1946,102.0,en
Manon of the Spring,Drama,7.8,1986,120.0,fr
Faust,Drama Fantasy Horror,7.8,1926,116.0,de
The Thing,Horror Mystery Science-Fiction,7.8,1982,109.0,en
3 ½ Minutes: 10 Bullets,Documentary Thriller,7.8,2015,98.0,en
Monty Python and the Holy Grail,Adventure Comedy Fantasy,7.8,1975,91.0,en
My Mom Is a Character 2,Comedy,7.8,2016,96.0,pt
Ghost in the Shell,Action Animation Science-Fiction,7.8,1995,83.0,ja
Akira,Animation Science-Fiction,7.8,1988,124.0,ja
The Seven Five,Documentary,7.8,2014,102.0,en
Roman Holiday,Comedy Romance,7.8,1953,119.0,en
A Woman Under the Influence,Drama Romance,7.8,1974,155.0,en
Fabricated City,Action,7.8,2017,126.0,ko
Louis C.K.: Shameless,Comedy,7.8,2007,57.0,en
Christmas Time In South Park,Action Comedy Drama Family Thriller,7.8,2000,154.0,en
Shelter,Action Drama Romance,7.8,2007,97.0,en
The Square,Documentary Drama History,7.8,2013,88.0,ar
Story of Women,Drama,7.8,1988,108.0,fr
Dr. Horrible's Sing-Along Blog,Action Adventure Comedy Music Science-Fiction,7.8,2008,42.0,en
Thani Oruvan,Action Romance Thriller,7.8,2015,159.0,ta
The Weeping Camel,Documentary Drama,7.8,2003,91.0,mn
The Big Lebowski,Comedy Crime,7.8,1998,117.0,en
The Battle of Algiers,Drama History War,7.8,1966,121.0,it
Perfect Strangers,Comedy Drama,7.8,2016,97.0,it
The Maltese Falcon,Crime Mystery Thriller,7.8,1941,100.0,en
Cardcaptor Sakura: The Movie,Adventure Animation Fantasy,7.8,1999,81.0,ja
The Virgin Spring,Crime Drama,7.8,1960,89.0,sv
Simon of the Desert,Comedy Drama History,7.8,1965,45.0,es
For the Love of Spock,Documentary,7.8,2016,105.0,en
Geri's Game,Animation Family,7.8,1997,4.0,en
Les Héritiers,Drama,7.8,2014,105.0,fr
Marriage Italian Style,Comedy Drama Romance,7.8,1964,102.0,it
Little Dieter Needs to Fly,Documentary,7.8,1997,80.0,en
Street of Shame,Drama,7.7,1956,87.0,ja
Nosferatu,Fantasy Horror,7.7,1922,94.0,de
Jim Jefferies: BARE,Comedy,7.7,2014,76.0,en
Donnie Darko,Drama Fantasy Mystery,7.7,2001,113.0,en
Stuart: A Life Backwards,Drama,7.7,2007,92.0,en
The Age of Shadows,Action Drama History Thriller,7.7,2016,140.0,ko
The Cabinet of Dr. Caligari,Crime Drama Horror Thriller,7.7,1920,78.0,de
Breathless,Crime Drama,7.7,1960,90.0,fr
Anvil! The Story of Anvil,Documentary Music,7.7,2008,90.0,en
The Battered Bastards of Baseball,Documentary,7.7,2014,80.0,en
Welcome to Dongmakgol,Comedy Drama History War,7.7,2005,133.0,ko
The Music Room,Drama Music,7.7,1958,100.0,bn
Scarlet Street,Drama,7.7,1945,103.0,en
The Rules of the Game,Comedy Drama Romance,7.7,1939,110.0,fr
The Philadelphia Story,Comedy Romance,7.7,1940,112.0,en
Rebecca,Drama Mystery,7.7,1940,130.0,en
The Kingdom of Dreams and Madness,Animation Documentary,7.7,2013,118.0,ja
It Happened One Night,Comedy Romance,7.7,1934,105.0,en
The Little Foxes,Drama Romance,7.7,1941,115.0,en
Italian Race,Drama,7.7,2016,119.0,it
The Tenant,Fantasy Horror Thriller,7.7,1976,125.0,fr
The Perks of Being a Wallflower,Drama Romance,7.7,2012,102.0,en
Bound by Honor,Action Crime Drama Thriller,7.7,1993,180.0,en
Joint Security Area,Drama Thriller War,7.7,2000,110.0,ko
Anatomy of a Murder,Crime Drama Mystery Thriller,7.7,1959,160.0,en
Rififi,Action Crime Drama,7.7,1955,122.0,fr
Being There,Comedy Drama,7.7,1979,130.0,en
Dancer in the Dark,Crime Drama Music,7.7,2000,140.0,en
Batman: The Dark Knight Returns: Part 1,Action Animation,7.7,2012,76.0,en
The Bridge on the River Kwai,Drama History War,7.7,1957,161.0,en
All This Mayhem,Documentary,7.7,2014,104.0,en
La Notte,Drama,7.7,1961,115.0,it
The Last Laugh,Drama,7.7,1924,90.0,de
A Pure Formality,Crime Thriller,7.7,1994,108.0,fr
Microcosmos,Documentary,7.7,1996,80.0,fr
I Am Bruce Lee,Documentary,7.7,2012,90.0,en
Ivan's Childhood,Drama War,7.7,1962,95.0,ru
Life of Brian,Comedy,7.7,1979,94.0,en
Front of the Class,Drama,7.7,2008,95.0,en
Rocco and His Brothers,Crime Drama Thriller,7.7,1960,178.0,it
Yi Yi,Drama Romance,7.7,2000,173.0,zh
My Man Godfrey,Comedy Romance,7.7,1936,94.0,en
A Touch of Zen,Action Adventure,7.7,1971,200.0,zh
The Old Mill,Animation,7.7,1937,9.0,en
Warrior,Action Drama,7.7,2011,140.0,en
Life Itself,Documentary,7.7,2014,120.0,en
The Red Balloon,Drama Family Fantasy,7.7,1956,34.0,en
Solaris,Adventure Drama Mystery Science-Fiction,7.7,1972,167.0,ru
The Court Jester,Action Adventure Comedy Family,7.7,1955,101.0,en
Diary of a Country Priest,Drama,7.7,1951,115.0,fr
Pierrot le Fou,Drama Thriller,7.7,1965,110.0,fr
The Chaser,Crime Drama Thriller,7.7,2008,125.0,ko
The Celebration,Drama,7.7,1998,105.0,da
Temple Grandin,Drama,7.7,2010,108.0,en
Black Cat: White Cat,Comedy Romance,7.7,1998,127.0,sr
My Name Is Khan,Drama Romance,7.7,2010,145.0,hi
Make Way for Tomorrow,Drama Romance,7.7,1937,91.0,en
The Fall,Adventure Drama Fantasy,7.7,2008,117.0,en
The Take,Crime Drama Thriller,7.7,2009,173.0,en
The Heiress,Drama Romance,7.7,1949,115.0,en
The Fantastic Flying Books of Mr Morris Lessmore,Adventure Animation,7.7,2011,15.0,en
The Man from Earth,Drama Science-Fiction,7.7,2007,87.0,en
I Killed My Mother,Drama,7.7,2009,96.0,fr
Burden of Dreams,Documentary,7.7,1982,95.0,en
Floating Weeds,Drama,7.7,1959,119.0,ja
L'eclisse,Drama Romance,7.7,1962,126.0,it
My Dinner with André,Comedy Drama,7.7,1981,110.0,en
The Big Sick,Comedy Drama Romance,7.7,2017,120.0,en
Crystal Lake Memories: The Complete History of Friday the 13th,Documentary,7.7,2013,400.0,en
Wild Tales,Comedy Drama Thriller,7.7,2014,125.0,es
A Special Day,Drama Romance War,7.7,1977,110.0,it
The Old Gun,Drama History,7.7,1975,103.0,fr
Devils on the Doorstep,Drama War,7.7,2000,139.0,zh
Mulholland Drive,Drama Mystery Thriller,7.7,2001,147.0,en
Before Sunrise,Drama Romance,7.7,1995,105.0,en
Throne of Blood,Drama History,7.7,1957,110.0,ja
An Adventure in Space and Time,Drama,7.7,2013,90.0,en
Persepolis,Animation Drama,7.7,2007,95.0,fr
Black,Drama,7.7,2005,122.0,hi
Evangelion: 2.0 You Can (Not) Advance,Action Animation Drama Science-Fiction,7.7,2009,108.0,ja
Inside Job,Documentary,7.7,2010,109.0,en
The Phantom Carriage,Drama Fantasy Horror,7.7,1921,106.0,sv
Joy Division,Documentary,7.7,2007,93.0,en
Love: Rosie,Comedy Romance,7.7,2014,102.0,en
Mishima: A Life in Four Chapters,Drama,7.7,1985,121.0,en
Lilya 4-ever,Crime Drama,7.7,2002,109.0,sv
Angel's Egg,Animation Drama Fantasy Horror Mystery Science-Fiction,7.7,1985,71.0,ja
Collapse,Documentary,7.7,2009,82.0,en
Hachi: A Dog's Tale,Drama Family,7.7,2009,93.0,en
The Boy in the Striped Pyjamas,Drama War,7.7,2008,94.0,en
Sunless,Documentary,7.7,1983,100.0,fr
Richard Pryor: Live on the Sunset Strip,Comedy,7.7,1982,82.0,en
Blind Chance,Drama,7.7,1987,123.0,pl
Blue Velvet,Crime Drama Mystery Thriller,7.7,1986,120.0,en
Balance,Animation Drama,7.7,1989,7.0,de
Duck: You Sucker,Western,7.7,1971,157.0,it
Hoop Dreams,Documentary,7.7,1994,171.0,en
Brighton Rock,Crime Drama Thriller,7.7,1947,92.0,en
Dark Days,Documentary,7.7,2000,82.0,en
Eddie Murphy: Delirious,Comedy,7.7,1983,69.0,en
Small Change,Comedy Drama,7.7,1976,104.0,fr
Barry Lyndon,Drama Romance War,7.7,1975,184.0,en
The Holy Mountain,Drama,7.7,1973,114.0,en
The Bad Sleep Well,Crime Drama Thriller,7.7,1960,151.0,ja
Me and Earl and the Dying Girl,Comedy Drama,7.7,2015,105.0,en
The Burmese Harp,Drama Music War,7.7,1956,116.0,ja
What Happened: Miss Simone?,Documentary Music,7.7,2015,101.0,en
Going Clear: Scientology and the Prison of Belief,Documentary,7.7,2015,119.0,en
The Pixar Story,Documentary,7.7,2007,87.0,en
Harvey,Comedy Drama,7.7,1950,104.0,en
Fear City: A Family-Style Comedy,Comedy,7.7,1994,93.0,en
The Best Offer,Crime Drama Mystery Romance,7.7,2013,124.0,en
Our Hospitality,Comedy Drama Family,7.7,1923,73.0,en
Rubber Johnny,Animation Horror,7.7,2005,6.0,en
Black Narcissus,Drama,7.7,1947,100.0,en
Meshes of the Afternoon,Crime Mystery Thriller,7.7,1943,14.0,en
Safety Last!,Comedy Romance,7.7,1923,70.0,en
The Killing,Action Crime Drama Thriller,7.7,1956,85.0,en
Paprika,Animation Drama Mystery Science-Fiction Thriller,7.7,2006,90.0,ja
Infernal Affairs,Action Crime Drama Mystery Thriller,7.7,2002,101.0,cn
Requiem for the American Dream,Documentary,7.7,2015,73.0,en
Whisper of the Heart,Animation Drama Family,7.7,1995,111.0,ja
Pride,Comedy Drama,7.7,2014,119.0,en
Fitzcarraldo,Action Adventure Drama,7.7,1982,158.0,de
Harold and Maude,Comedy Drama Romance,7.7,1971,91.0,en
The Straight Story,Drama,7.7,1999,112.0,en
Weiner,Documentary,7.7,2016,96.0,en
Raging Bull,Drama,7.7,1980,129.0,en
Messi,Documentary,7.7,2014,93.0,es
Roger Waters: The Wall,Music,7.7,2014,133.0,en
Happy Together,Drama Romance,7.7,1997,96.0,zh
Fallen Angels,Action Drama Romance,7.7,1995,96.0,cn
The True Cost,Documentary,7.7,2015,92.0,en
American Movie,Documentary,7.7,1999,107.0,en
Marvel: 75 Years: From Pulp to Pop!,Documentary,7.7,2014,41.0,en
My Father's Glory,Adventure Drama,7.7,1990,105.0,fr
Cool Hand Luke,Crime Drama,7.7,1967,126.0,en
Kapoor & Sons (Since 1921),Drama,7.7,2016,132.0,hi
Three Colors: Blue,Drama Music Mystery,7.7,1993,98.0,fr
Güeros,Comedy Drama,7.7,2015,106.0,es
A Song of Love,Drama Romance,7.7,1950,26.0,fr
The Searchers,Western,7.7,1956,119.0,en
Into the Universe with Stephen Hawking,Documentary,7.7,2010,86.0,en
Character,Drama Foreign History,7.7,1997,122.0,nl
Gifted,Drama,7.7,2017,101.0,en
Scusate il ritardo,Comedy,7.7,1983,112.0,it
Paris: Texas,Drama,7.7,1984,147.0,en
The Truth,Drama,7.7,1960,127.0,fr
Louis C.K.: Oh My God,Comedy,7.7,2013,58.0,en
@Suicide Room,Animation Drama Thriller,7.7,2011,110.0,pl
Drunken Angel,Drama,7.7,1948,98.0,ja
Red Nose Day Actually,Comedy Romance Tv-Movie,7.7,2017,15.0,en
Peppermint Candy,Drama,7.7,1999,130.0,ko
Bullet in the Head,Crime Drama Thriller,7.7,1990,130.0,cn
To Live,Drama Romance War,7.7,1994,125.0,zh
Samurai X: Trust & Betrayal,Action Adventure Animation Drama Romance,7.7,1999,120.0,ja
Vengeance Is Mine,Crime Drama,7.7,1979,139.0,ja
Pink Floyd: The Wall,Music,7.7,1982,95.0,en
Tales of the Night,Animation Fantasy,7.7,2011,84.0,fr
Kagemusha,Action Drama History War,7.7,1980,180.0,ja
Root of All Evil?,Documentary,7.7,2006,93.0,en
Carlito's Way,Action Crime Drama Thriller,7.7,1993,144.0,en
Boruto: Naruto the Movie,Action Animation Fantasy,7.7,2015,100.0,ja
My Life as a Zucchini,Animation Drama Family,7.7,2016,66.0,fr
Herod's Law,Comedy Crime Drama Foreign,7.7,1999,120.0,es
3-Iron,Crime Drama Romance,7.7,2004,88.0,ko
The Road Home,Drama Romance,7.7,1999,89.0,zh
Mr & Mme Adelman,Comedy Drama Romance,7.7,2017,120.0,fr
King Kong,Action Adventure Drama Horror,7.7,1933,100.0,en
Yes or No,Comedy Romance,7.7,2010,107.0,th
Duck Dodgers in the 24½th Century,Animation Comedy Science-Fiction,7.7,1953,7.0,en
To Be or Not to Be,Comedy War,7.7,1942,99.0,en
Center of My World,Drama Family,7.7,2016,115.0,de
4 Moons,Drama,7.7,2014,110.0,es
Fargo,Crime Drama Thriller,7.7,1996,98.0,en
Laurence Anyways,Drama Romance,7.7,2012,168.0,fr
The Wild Bunch,Adventure Western,7.7,1969,145.0,en
Freaks,Drama Horror,7.7,1932,64.0,en
Kevin Hart: Laugh at My Pain,Comedy Documentary,7.7,2011,89.0,en
Charade,Comedy Mystery Romance Thriller,7.7,1963,113.0,en
Billy Elliot: The Musical,Comedy Drama Music,7.7,2014,163.0,en
Long Way North,Adventure Animation,7.7,2015,80.0,da
Koyaanisqatsi,Documentary Music,7.7,1982,87.0,en
La Classe Américaine,Comedy,7.7,1993,72.0,fr
Over the Edge,Crime Drama,7.7,1979,95.0,en
Nausicaä of the Valley of the Wind,Adventure Animation Fantasy,7.7,1984,117.0,ja
Okja,Adventure Drama Fantasy Science-Fiction,7.7,2017,121.0,en
The Gold Rush,Adventure Comedy Drama,7.7,1925,95.0,en
Cléo from 5 to 7,Comedy Drama,7.7,1962,90.0,fr
Taare Zameen Par,Drama,7.7,2007,165.0,hi
Endless Poetry,Drama Fantasy,7.7,2016,130.0,es
My Mom Is a Character,Comedy,7.7,2013,85.0,pt
The Broken Circle Breakdown,Drama,7.7,2012,112.0,nl
Before the Rain,Drama War,7.7,1994,113.0,en
Train to Busan,Action Horror Thriller,7.7,2016,118.0,ko
The Con Artists,Action Crime Thriller,7.7,2014,116.0,ko
Tokyo Godfathers,Animation Drama,7.7,2003,92.0,ja
Tekkonkinkreet,Action Adventure Animation,7.7,2006,103.0,ja
Bus 174,Documentary Foreign,7.7,2002,150.0,en
I: Daniel Blake,Drama,7.7,2016,100.0,en
Twinsters,Documentary Family,7.6,2015,90.0,en
Wake in Fright,Drama Thriller,7.6,1971,114.0,en
Dog Day Afternoon,Crime Drama Thriller,7.6,1975,125.0,en
Jodhaa Akbar,Action Adventure Drama History Romance,7.6,2008,213.0,hi
Vivre Sa Vie,Drama,7.6,1962,85.0,fr
Key Largo,Crime Drama Thriller,7.6,1948,100.0,en
Little Women,Drama Family Romance,7.6,1949,121.0,en
Riding Giants,Documentary,7.6,2004,105.0,en
The Killer,Action Crime Drama Thriller,7.6,1989,110.0,cn
The Hunting Ground,Documentary,7.6,2015,103.0,en
Casque d'Or,Crime Drama Romance,7.6,1952,96.0,fr
Survive Style 5+,Comedy Drama Horror Mystery,7.6,2004,120.0,ja
A Night at the Opera,Comedy,7.6,1935,96.0,en
Dave Chappelle: The Age of Spin,Comedy,7.6,2017,67.0,en
Johnny Guitar,Drama Western,7.6,1954,110.0,en
Out of the Past,Drama Mystery Thriller,7.6,1947,97.0,en
The Naked Island,Drama,7.6,1960,94.0,ja
Simple Simon,Comedy Drama,7.6,2010,85.0,sv
Emma,Comedy Drama Romance,7.6,2009,240.0,en
Two Is a Family,Comedy Drama,7.6,2016,118.0,fr
Olive Kitteridge,Drama,7.6,2014,233.0,en
Confessions,Drama Mystery Thriller,7.6,2010,106.0,ja
Dogville,Crime Drama Thriller,7.6,2003,178.0,da
Laura,Drama Mystery,7.6,1944,88.0,en
Porco Rosso,Adventure Animation Comedy,7.6,1992,94.0,ja
Four Times,Drama,7.6,2010,88.0,fr
One: Two: Three,Comedy Family,7.6,1961,115.0,en
Magical Girl,Drama,7.6,2014,127.0,es
Exit Through the Gift Shop,Documentary,7.6,2010,87.0,en
Kind Hearts and Coronets,Comedy Drama,7.6,1949,106.0,en
An Inspector Calls,Crime Drama Thriller,7.6,2015,86.0,en
The Man from Nowhere,Action Crime Thriller,7.6,2010,119.0,ko
Don't Torture a Duckling,Horror,7.6,1972,102.0,it
Summer Interlude,Drama Romance,7.6,1951,96.0,sv
Bringing Up Baby,Comedy Romance,7.6,1938,102.0,en
Mea Maxima Culpa: Silence in the House of God,Documentary,7.6,2012,106.0,en
Kabhi Khushi Kabhie Gham,Comedy Drama,7.6,2001,210.0,hi
Lifted,Animation,7.6,2006,5.0,en
Andaz Apna Apna,Comedy Drama Romance,7.6,1994,160.0,hi
My Best Fiend,Documentary,7.6,1999,95.0,de
Who Am I,Thriller,7.6,2014,105.0,de
The Man with the Rubber Head,Comedy Fantasy Science-Fiction,7.6,1901,3.0,fr
Aileen: Life and Death of a Serial Killer,Documentary Drama,7.6,2003,89.0,en
The Man Who Would Be King,Adventure Drama,7.6,1975,129.0,en
Sunflower,Drama War,7.6,1970,109.0,it
Fail-Safe,Drama History Thriller,7.6,1964,112.0,en
The Fog of War,Documentary History War,7.6,2003,95.0,en
Amores perros,Drama Thriller,7.6,2000,154.0,es
Get a Horse!,Animation Family,7.6,2013,6.0,en
West of Memphis,Documentary,7.6,2012,150.0,en
Itinerary of a Spoiled Child,Adventure Drama,7.6,1988,135.0,fr
The Taking of Pelham One Two Three,Action Adventure Crime Thriller,7.6,1974,104.0,en
Barefoot Gen,Animation Drama War,7.6,1983,83.0,ja
Day & Night,Animation Family,7.6,2010,6.0,en
Strangers on a Train,Crime Drama Thriller,7.6,1951,101.0,en
Guess Who's Coming to Dinner,Comedy Drama Romance,7.6,1967,108.0,en
The Iron Giant,Adventure Animation Family Fantasy Science-Fiction,7.6,1999,86.0,en
The Hustler,Drama,7.6,1961,134.0,en
My Way,Action Drama History War,7.6,2011,137.0,ko
Inherit the Wind,Drama History,7.6,1960,128.0,en
The Thinning,Thriller,7.6,2016,90.0,en
Dr. Mabuse: the Gambler,Crime Drama Mystery Thriller,7.6,1922,270.0,de
Landscape in the Mist,Drama,7.6,1988,127.0,el
Kiki's Delivery Service,Adventure Animation Drama Fantasy,7.6,1989,103.0,ja
Through a Glass Darkly,Drama,7.6,1961,89.0,sv
The Killers,Crime Drama Mystery,7.6,1946,103.0,en
Pandora's Box,Drama Romance Thriller,7.6,1929,109.0,de
Days of Heaven,Drama Romance,7.6,1978,94.0,en
From Up on Poppy Hill,Animation Drama,7.6,2011,91.0,ja
The King of Comedy,Comedy Drama,7.6,1982,109.0,en
I Vitelloni,Comedy Drama,7.6,1953,107.0,it
Don Camillo,Comedy,7.6,1952,107.0,it
The Red Turtle,Animation Drama Fantasy,7.6,2016,80.0,fr
Going to Pieces: The Rise and Fall of the Slasher Film,Documentary Horror,7.6,2006,88.0,en
Shoeshine,Drama,7.6,1946,93.0,it
The Last Picture Show,Drama,7.6,1971,118.0,en
Iron Monkey,Action Crime Drama,7.6,1993,90.0,cn
The Hidden Blade,Drama Romance,7.6,2004,132.0,ja
Central Station,Drama,7.6,1998,113.0,pt
The Consequences of Love,Crime Drama,7.6,2004,100.0,it
Bill Burr: I'm Sorry You Feel That Way,Comedy,7.6,2014,80.0,en
Innocent Voices,Drama War,7.6,2004,120.0,es
Born in China,Documentary,7.6,2017,76.0,zh
Kes,Drama,7.6,1969,110.0,en
The Crucified Lovers,Drama Romance,7.6,1954,102.0,ja
My Night at Maud's,Comedy Drama,7.6,1969,110.0,fr
Fresh,Crime Drama Thriller,7.6,1994,114.0,en
Lage Raho Munna Bhai,Comedy Drama Romance,7.6,2006,144.0,en
Fantastic Planet,Animation Fantasy Science-Fiction,7.6,1973,72.0,fr
To Have and Have Not,Action Adventure Drama Romance Thriller War,7.6,1944,100.0,en
Spring: Summer: Fall: Winter... and Spring,Drama,7.6,2003,103.0,ko
Masculin Féminin,Drama Romance,7.6,1966,110.0,fr
The Beatles: Eight Days a Week - The Touring Years,Documentary Music,7.6,2016,99.0,en
Fireworks,Crime Drama,7.6,1997,103.0,ja
The Extraordinary Voyage,Adventure Documentary Fantasy,7.6,2011,78.0,xx
Rebel Without a Cause,Drama,7.6,1955,111.0,en
A Streetcar Named Desire,Drama,7.6,1951,125.0,en
Waste Land,Documentary,7.6,2010,90.0,en
Night and the City,Drama Thriller,7.6,1950,101.0,en
Beasts of No Nation,Drama War,7.6,2015,137.0,en
Knockin' on Heaven's Door,Comedy Crime,7.6,1997,87.0,de
The Postman,Comedy Drama Romance,7.6,1994,108.0,it
Paradise Lost 3: Purgatory,Documentary,7.6,2011,121.0,en
The Bridge,Drama History War,7.6,1959,103.0,de
The Unknown,Drama Horror Romance,7.6,1927,63.0,en
Fresh Guacamole,Animation,7.6,2012,2.0,en
Like Father: Like Son,Drama,7.6,2013,121.0,ja
Tut,Drama History,7.6,2015,360.0,en
Crumb,Documentary,7.6,1994,119.0,en
Peeping Tom,Horror Thriller,7.6,1960,101.0,en
Secret,Documentary Drama Fantasy Thriller,7.6,2007,101.0,zh
Brief Encounter,Drama Romance,7.6,1945,86.0,en
Come Together,Comedy Drama Family,7.6,2016,4.0,en
Inequality for All,Documentary,7.6,2013,88.0,en
Jules and Jim,Drama Romance,7.6,1962,105.0,fr
Artifact,Documentary Music,7.6,2012,105.0,en
The Conformist,Drama,7.6,1970,107.0,it
Once Were Warriors,Drama,7.6,1994,99.0,en
The Seventh Continent,Drama,7.6,1989,107.0,de
Louis Theroux: The Most Hated Family in America,Documentary,7.6,2007,60.0,en
Cat on a Hot Tin Roof,Drama Romance,7.6,1958,108.0,en
Summer with Monika,Drama Romance,7.6,1953,96.0,sv
Smiles of a Summer Night,Comedy Romance,7.6,1955,108.0,sv
The Secret Scripture,Drama,7.6,2016,108.0,en
Sound of Noise,Comedy,7.6,2010,102.0,en
In the Shadow of the Moon,Documentary,7.6,2007,109.0,en
The Great War,Comedy Drama War,7.6,1959,137.0,it
The Corporation,Documentary,7.6,2003,145.0,en
Freedom Writers,Crime Drama,7.6,2007,123.0,en
Awakenings,Drama,7.6,1990,120.0,en
Happy People: A Year in the Taiga,Documentary,7.6,2010,94.0,en
Punishment Park,Drama Thriller,7.6,1971,88.0,en
The Rain Children,Adventure Animation,7.6,2003,90.0,en
Fox and His Friends,Crime Drama Romance,7.6,1975,123.0,de
To Sir: with Love,Drama,7.6,1967,105.0,en
Gilda,Drama Romance Thriller,7.6,1946,110.0,en
The Power of One,Drama,7.6,1992,127.0,en
Winter Light,Drama,7.6,1963,81.0,sv
A Moment to Remember,Drama Romance,7.6,2004,144.0,ko
Shame,Drama War,7.6,1968,103.0,sv
The Wrong Trousers,Animation Comedy Family,7.6,1993,30.0,en
Le Cercle Rouge,Crime Drama Thriller,7.6,1970,140.0,fr
Rio Bravo,Western,7.6,1959,141.0,en
Jean de Florette,Drama,7.6,1986,120.0,fr
A Short Film About Killing,Crime Drama,7.6,1989,84.0,pl
Mother,Crime Drama Mystery Thriller,7.6,2009,128.0,ko
Winter Sleep,Drama,7.6,2014,196.0,tr
Duck Soup,Comedy,7.6,1933,68.0,en
Before Sunset,Drama Romance,7.6,2004,80.0,en
A Fistful of Dollars,Western,7.6,1964,99.0,it
100 Meters,Comedy Drama,7.6,2016,0.0,es
Viridiana,Drama,7.6,1961,90.0,es
Women on the Verge of a Nervous Breakdown,Comedy Drama,7.6,1988,88.0,es
Moon,Drama Science-Fiction,7.6,2009,97.0,en
The City of Lost Children,Adventure Fantasy Science-Fiction,7.6,1995,108.0,fr
Hidden Away,Drama Romance,7.6,2014,96.0,es
The Princess Bride,Adventure Comedy Family Fantasy Romance,7.6,1987,98.0,en
